message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,location.lat,location.lon,location.heading,location.speed_kmh,location.zone,haul_cycle.cycle_id,haul_cycle.cycle_state,haul_cycle.payload_tonnes,haul_cycle.target_payload_tonnes,fuel.total_litres,fuel.level_pct,fuel.engine_on,fuel.idle_flag,operating.engine_hours,operating.odometer_km,operating.geofence_violation,operating.harsh_braking_flag,operating.speeding_flag,diagnostics.engine_temp_c,diagnostics.battery_voltage,diagnostics.fault_codes,diagnostics.health_index
174ac698-8041-4ac8-b726-24d2fe11c6d9,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-064,haul_truck,2026-09-01T16:18:06.854Z,2,-16.658631,-71.536816,83.6,32.7,Pit-A,cycle-acme-s02-truck-064-00001,hauling,220.6,240.0,95648.47,63.7,True,False,9292.33,379277.48,False,False,False,92.4,24.6,[],1.0
509ba312-b469-45b0-9630-cea81745497b,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-065,haul_truck,2026-09-01T16:18:06.854Z,2,-16.654926,-71.557772,272.5,41.8,Pit-A,cycle-acme-s02-truck-065-00001,hauling,219.7,240.0,278859.12,34.0,True,False,18296.6,412642.25,False,False,False,93.4,24.7,[],1.0
2e3c5cce-7301-47af-b1e9-c546bd7cd2fe,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-066,haul_truck,2026-09-01T16:18:06.854Z,2,-16.590396,-71.610265,332.3,25.1,Pit-A,cycle-acme-s02-truck-066-00001,hauling,218.5,240.0,97585.61,60.6,True,False,20705.71,495628.09,False,False,False,86.4,24.6,[],1.0
eae2d6a4-ecb2-416d-bb37-69c31a3d1102,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-067,haul_truck,2026-09-01T16:18:06.854Z,2,-16.648042,-71.46849,187.5,41.0,Pit-A,cycle-acme-s02-truck-067-00001,hauling,223.7,240.0,75534.03,87.5,True,False,17844.08,347179.67,False,False,False,93.6,25.2,[],1.0
4332f852-b817-49ec-91ef-914e52ed4d88,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-068,haul_truck,2026-09-01T16:18:06.854Z,2,-16.537893,-71.532312,194.1,35.7,Pit-A,cycle-acme-s02-truck-068-00001,hauling,220.0,240.0,141663.25,48.5,True,False,21801.06,485771.25,False,False,False,88.4,25.1,[],1.0
92a372c8-09ae-4e79-8fb0-ac608efe103c,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-069,haul_truck,2026-09-01T16:18:06.854Z,2,-16.603746,-71.568263,115.8,36.0,Pit-A,cycle-acme-s02-truck-069-00001,hauling,223.3,240.0,155745.56,32.7,True,False,10867.73,30481.33,False,False,False,89.8,24.4,[],1.0
5a917075-cf67-47ea-845a-5256deceefdc,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-070,haul_truck,2026-09-01T16:18:06.854Z,2,-16.577861,-71.581105,73.5,24.1,Pit-A,cycle-acme-s02-truck-070-00001,hauling,223.6,240.0,298460.17,93.0,True,False,13454.49,187284.21,False,False,False,87.4,23.9,[],1.0
d30e061b-88b9-4531-8588-6846c69729e5,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-071,haul_truck,2026-09-01T16:18:06.854Z,2,-16.646739,-71.508594,112.1,34.7,Pit-A,cycle-acme-s02-truck-071-00001,hauling,216.9,240.0,282683.9,83.9,True,False,4414.86,416285.95,False,False,False,93.2,24.8,[],1.0
e7aab24e-d59d-4afd-9cfc-d6e73c1dba86,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-072,haul_truck,2026-09-01T16:18:06.854Z,2,-16.637787,-71.537217,97.8,28.4,Pit-A,cycle-acme-s02-truck-072-00001,hauling,221.4,240.0,194263.47,53.9,True,False,4844.63,297854.34,False,False,False,92.4,24.9,[],1.0
d6a47f6a-32a4-4b64-a756-8ad7e6ec7cb6,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-073,haul_truck,2026-09-01T16:18:06.854Z,2,-16.637229,-71.565505,264.5,25.4,Pit-A,cycle-acme-s02-truck-073-00001,hauling,221.3,240.0,37403.91,34.7,True,False,19303.74,483577.52,False,False,False,91.1,24.9,[],1.0
67f12d0a-b17e-4764-9185-d17f5c50718e,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-074,haul_truck,2026-09-01T16:18:06.854Z,2,-16.583015,-71.509366,331.7,38.8,Pit-A,cycle-acme-s02-truck-074-00001,hauling,226.2,240.0,212252.1,62.3,True,False,8788.69,622711.91,False,False,False,93.6,24.6,[],1.0
af45c32b-3f95-4fe6-9ce0-add7e1809cba,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-075,haul_truck,2026-09-01T16:18:06.854Z,2,-16.634431,-71.461836,218.1,26.8,Pit-A,cycle-acme-s02-truck-075-00001,hauling,221.4,240.0,118468.56,64.1,True,False,13733.63,141126.47,False,False,False,89.8,23.9,[],1.0
1dfe59b5-03d7-446e-adf1-7defe1f42450,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-076,haul_truck,2026-09-01T16:18:06.854Z,2,-16.580736,-71.467995,261.1,26.5,Pit-A,cycle-acme-s02-truck-076-00001,hauling,216.2,240.0,225161.5,58.6,True,False,15743.9,454851.18,False,False,False,91.0,24.5,[],1.0
19903f83-24c9-461a-a422-72b797e52817,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-077,haul_truck,2026-09-01T16:18:06.854Z,2,-16.539441,-71.464768,211.7,40.7,Pit-A,cycle-acme-s02-truck-077-00001,hauling,221.9,240.0,177065.58,93.6,True,False,3383.73,446272.07,False,False,False,92.4,24.4,[],1.0
a30ff7d5-f28b-4d48-82ea-6cf5d38f2967,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-078,haul_truck,2026-09-01T16:18:06.854Z,2,-16.565449,-71.497923,91.9,24.7,Pit-A,cycle-acme-s02-truck-078-00001,hauling,218.3,240.0,44773.09,89.7,True,False,1691.81,621847.68,False,False,False,90.4,25.1,[],1.0
c2cb7609-dc76-4bd0-b1e3-57a848c56cff,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-079,haul_truck,2026-09-01T16:18:06.854Z,2,-16.551858,-71.579207,333.5,37.0,Pit-A,cycle-acme-s02-truck-079-00001,hauling,224.4,240.0,129513.59,32.6,True,False,6548.02,374071.4,False,False,False,92.5,24.8,[],1.0
a15caf3b-999b-408c-913f-7f20e5e5f4c0,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-080,haul_truck,2026-09-01T16:18:06.854Z,2,-16.59481,-71.508502,94.1,59.9,Pit-A,cycle-acme-s02-truck-080-00001,hauling,224.4,240.0,54087.24,48.1,True,False,5584.24,166687.12,False,False,True,92.5,24.4,[],1.0
f4bbc8ec-f940-4c87-9d36-91245adadc9a,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-001,haul_truck,2026-09-01T16:18:06.854Z,2,-16.562044,-71.591186,64.6,41.1,Pit-A,cycle-beta-north-truck-001-00001,hauling,217.2,240.0,383639.35,70.3,True,False,17975.94,92503.78,False,False,False,95.7,23.9,[],1.0
8b18f916-ce2e-4792-ac8e-a04c6af41977,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-002,haul_truck,2026-09-01T16:18:06.854Z,2,-16.596468,-71.48984,12.2,41.6,Pit-A,cycle-beta-north-truck-002-00001,hauling,223.5,240.0,155635.59,54.8,True,False,11739.07,367703.54,False,False,False,90.0,24.1,[],1.0
f877d99b-1281-43b0-885d-4eb229a98954,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-003,haul_truck,2026-09-01T16:18:06.854Z,2,-16.63881,-71.522741,286.2,32.8,Pit-A,cycle-beta-north-truck-003-00001,hauling,220.5,240.0,22844.74,68.0,True,False,14378.15,292244.75,False,False,False,92.9,24.7,[],1.0
1fcf5fad-ab76-4229-8b20-58f711dbf644,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-004,haul_truck,2026-09-01T16:18:06.854Z,2,-16.654114,-71.477992,43.2,38.0,Pit-A,cycle-beta-north-truck-004-00001,hauling,223.8,240.0,365841.25,29.4,True,False,5162.63,493965.11,False,False,False,89.7,23.9,[],1.0
203e816c-6d87-4a83-a068-d8fb76d4e1da,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-005,haul_truck,2026-09-01T16:18:06.854Z,2,-16.515853,-71.567374,98.5,32.8,Pit-A,cycle-beta-north-truck-005-00001,hauling,222.9,240.0,305108.77,59.3,True,False,4977.98,91791.68,False,False,False,91.7,24.8,[],1.0
ac09b075-c874-4873-b101-425c3d4ec577,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-006,haul_truck,2026-09-01T16:18:06.854Z,2,-16.540203,-71.504536,35.8,38.3,Pit-A,cycle-beta-north-truck-006-00001,hauling,221.2,240.0,382027.97,68.2,True,False,13244.5,239192.57,False,False,False,91.7,23.9,[],1.0
f2e340e3-eed8-4587-8be6-65918fb3f9b2,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-007,haul_truck,2026-09-01T16:18:06.854Z,2,-16.641125,-71.506538,193.1,40.4,Pit-A,cycle-beta-north-truck-007-00001,hauling,216.2,240.0,61859.27,46.4,True,False,2596.74,104387.15,False,False,False,91.6,24.9,[],1.0
e71bd458-2f67-41c5-babf-9390d2e05edf,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-008,haul_truck,2026-09-01T16:18:06.854Z,2,-16.584416,-71.470426,271.0,32.8,Pit-A,cycle-beta-north-truck-008-00001,hauling,225.5,240.0,196137.21,59.1,True,False,13444.23,382127.85,False,False,False,87.2,25.2,[],1.0
c429c7c3-5aff-433c-8c87-70620f2107f3,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-009,haul_truck,2026-09-01T16:18:06.854Z,2,-16.598236,-71.608935,44.3,40.2,Pit-A,cycle-beta-north-truck-009-00001,hauling,222.7,240.0,71730.62,47.0,True,False,12564.15,328474.53,False,False,False,94.0,24.0,[],1.0
04cb4ad7-0c7a-4e97-93f1-ae8ce4395c34,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-010,haul_truck,2026-09-01T16:18:06.854Z,2,-16.565906,-71.552024,182.2,27.7,Pit-A,cycle-beta-north-truck-010-00001,hauling,216.4,240.0,178935.58,64.3,True,False,11073.71,142930.99,False,False,False,95.8,24.3,[],1.0
cb1c42f6-dbb0-40e5-bbea-f827ef76b421,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-011,haul_truck,2026-09-01T16:18:06.854Z,2,-16.623648,-71.573544,186.9,33.8,Pit-A,cycle-beta-north-truck-011-00001,hauling,219.6,240.0,23578.85,78.3,True,False,11160.43,72082.54,False,False,False,95.5,24.9,[],1.0
359b7081-5f9e-4bf8-a6cd-75949fbf6310,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-012,haul_truck,2026-09-01T16:18:06.854Z,2,-16.588668,-71.525858,126.7,35.9,Pit-A,cycle-beta-north-truck-012-00001,hauling,222.3,240.0,349921.1,59.7,True,False,17351.69,376359.84,False,False,False,95.9,24.6,[],1.0
013ae001-272e-46bd-9357-e1eaac71c6af,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-013,haul_truck,2026-09-01T16:18:06.854Z,2,-16.55535,-71.530094,299.7,27.8,Pit-A,cycle-beta-north-truck-013-00001,hauling,218.3,240.0,371948.95,27.9,True,False,18253.6,251122.96,False,False,False,89.0,25.1,[],1.0
3d2ca7fc-a085-49be-9b86-9f62dc0e2207,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-014,haul_truck,2026-09-01T16:18:06.854Z,2,-16.665249,-71.575464,91.8,34.8,Pit-A,cycle-beta-north-truck-014-00001,hauling,223.5,240.0,118914.06,86.2,True,False,16402.96,431813.22,False,False,False,86.7,24.3,[],1.0
87e88d81-64c3-4599-99b8-e9cf82f9c936,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-015,haul_truck,2026-09-01T16:18:06.854Z,2,-16.540704,-71.523442,192.9,40.3,Pit-A,cycle-beta-north-truck-015-00001,hauling,221.1,240.0,351278.07,41.6,True,False,10108.28,646193.4,False,False,False,92.9,23.9,[],1.0
46556692-4036-46f2-99ff-8d5243d40d5f,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-016,haul_truck,2026-09-01T16:18:06.854Z,2,-16.660895,-71.561382,295.3,37.2,Pit-A,cycle-beta-north-truck-016-00001,hauling,220.5,240.0,100912.79,39.5,True,False,4318.81,107718.08,False,False,False,92.6,24.6,[],1.0
acea2323-55db-44a7-a0c6-cbc453bbcada,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-017,haul_truck,2026-09-01T16:18:06.854Z,2,-16.517997,-71.535196,27.9,31.6,Pit-A,cycle-beta-north-truck-017-00001,hauling,216.3,240.0,138759.41,65.1,True,False,4369.6,636770.14,False,False,False,92.0,24.0,[],1.0
a7a3b8a3-6e49-46b9-858e-179d27eafee1,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-018,haul_truck,2026-09-01T16:18:06.854Z,2,-16.626046,-71.512551,98.3,26.0,Pit-A,cycle-beta-north-truck-018-00001,hauling,220.4,240.0,191102.48,29.1,True,False,3674.49,492559.34,False,False,False,89.3,25.0,[],1.0
8e837d61-df62-4f86-aacb-21b538aea057,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-019,haul_truck,2026-09-01T16:18:06.854Z,2,-16.562184,-71.539191,63.2,55.1,Pit-A,cycle-beta-north-truck-019-00001,hauling,217.3,240.0,374532.13,78.3,True,False,6093.16,468178.83,False,False,True,95.3,24.8,[],1.0
651572b7-a0b3-49d9-a028-51607a23d6e1,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-020,haul_truck,2026-09-01T16:18:06.854Z,2,-16.547379,-71.553043,198.5,29.5,Pit-A,cycle-beta-north-truck-020-00001,hauling,224.4,240.0,43227.3,80.6,True,False,14109.63,256358.61,False,False,False,94.7,24.7,[],1.0
579dc4d1-0b9e-470b-b08c-52f0b7a8521f,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-021,haul_truck,2026-09-01T16:18:06.854Z,2,-16.534835,-71.602602,348.4,40.1,Pit-A,cycle-beta-north-truck-021-00001,hauling,220.1,240.0,266060.58,85.8,True,False,10439.55,327468.08,False,False,False,93.4,24.5,[],1.0
b82d2bdb-1b0a-45fb-9680-8955aadf4c03,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-022,haul_truck,2026-09-01T16:18:06.854Z,2,-16.538425,-71.538361,56.0,34.7,Pit-A,cycle-beta-north-truck-022-00001,hauling,216.1,240.0,184995.12,92.8,True,False,18822.26,521277.14,False,False,False,91.1,24.0,[],1.0
f8125e9a-a8f1-4a4f-94d1-29e82f56f8a6,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-023,haul_truck,2026-09-01T16:18:06.854Z,2,-16.61542,-71.508283,89.7,30.8,Pit-A,cycle-beta-north-truck-023-00001,hauling,227.7,240.0,259102.67,59.0,True,False,7960.41,384098.24,False,False,False,93.1,24.7,[],1.0
88b57ed7-cfd2-484e-964b-332244a1dae1,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-024,haul_truck,2026-09-01T16:18:06.854Z,2,-16.645103,-71.544445,154.0,36.7,Pit-A,cycle-beta-north-truck-024-00001,hauling,222.0,240.0,17163.94,90.0,True,False,14075.01,547122.43,False,False,False,88.8,25.1,[],1.0
cf8c7f03-8e4b-4964-939a-9a7f40d22ca5,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-025,haul_truck,2026-09-01T16:18:06.854Z,2,-16.644971,-71.46825,112.6,39.9,Pit-A,cycle-beta-north-truck-025-00001,hauling,227.4,240.0,68041.9,70.5,True,False,5089.15,453812.94,False,False,False,90.1,23.9,[],1.0
cba26e5c-50d4-4aac-b0c6-6941c4d3ed00,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-026,haul_truck,2026-09-01T16:18:06.854Z,2,-16.606968,-71.568632,199.4,25.4,Pit-A,cycle-beta-north-truck-026-00001,hauling,216.7,240.0,407672.26,36.6,True,False,6108.26,254261.61,False,False,False,93.4,24.5,[],1.0
9509c720-3c77-409b-8e6f-1ebacb4d3767,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-027,haul_truck,2026-09-01T16:18:06.854Z,2,-16.657933,-71.522511,185.4,39.7,Pit-A,cycle-beta-north-truck-027-00001,hauling,224.8,240.0,51880.96,39.9,True,False,9899.7,77455.54,False,False,False,90.8,25.2,[],1.0
50f6991c-0016-4faa-95a1-6d2f72d0b110,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-028,haul_truck,2026-09-01T16:18:06.854Z,2,-16.602834,-71.596347,257.0,40.0,Pit-A,cycle-beta-north-truck-028-00001,hauling,226.9,240.0,369528.11,94.2,True,False,996.89,458226.23,False,False,False,93.5,24.8,[],1.0
2c2642e5-73dc-4cbc-a78c-c3b36d5e1139,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-029,haul_truck,2026-09-01T16:18:06.854Z,2,-16.62251,-71.556247,190.1,37.5,Pit-A,cycle-beta-north-truck-029-00001,hauling,225.9,240.0,55408.82,50.7,True,False,2693.82,527752.86,False,False,False,94.8,24.7,[],1.0
0e5ed393-746b-4f40-b8fa-8f1d517516f4,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-030,haul_truck,2026-09-01T16:18:06.854Z,2,-16.572742,-71.591226,27.0,34.9,Pit-A,cycle-beta-north-truck-030-00001,hauling,222.3,240.0,40101.25,64.4,True,False,14401.42,446596.41,False,False,False,88.3,25.0,[],1.0
7de322f1-3194-403d-9f65-deca0d980ae4,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-031,haul_truck,2026-09-01T16:18:06.854Z,2,-16.532809,-71.603635,329.0,33.2,Pit-A,cycle-beta-north-truck-031-00001,hauling,220.5,240.0,191152.5,73.0,True,False,14115.3,115365.75,False,False,False,87.1,24.1,[],1.0
9ad4dd68-5d4f-4077-abe5-39763a35fc90,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-032,haul_truck,2026-09-01T16:18:06.854Z,2,-16.648042,-71.573193,265.6,33.7,Pit-A,cycle-beta-north-truck-032-00001,hauling,219.5,240.0,433829.57,47.0,True,False,13298.97,261940.15,False,False,False,88.1,24.6,[],1.0
b1b6f5b6-9e91-47e8-8c0a-25cb3ec6c7df,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-033,haul_truck,2026-09-01T16:18:06.854Z,2,-16.666091,-71.481963,166.7,27.9,Pit-A,cycle-beta-north-truck-033-00001,hauling,225.9,240.0,135365.3,90.9,True,False,13541.18,474343.21,False,False,False,86.4,24.7,[],1.0
58d4818f-7bb0-4dbb-8888-3de3e472046d,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-034,haul_truck,2026-09-01T16:18:06.854Z,2,-16.661664,-71.473841,320.4,32.8,Pit-A,cycle-beta-north-truck-034-00001,hauling,220.2,240.0,339051.34,45.7,True,False,11776.28,340999.26,False,False,False,86.1,24.1,[],1.0
82e3d3b3-c243-4990-a853-3a5b59b7d115,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-035,haul_truck,2026-09-01T16:18:06.854Z,2,-16.528204,-71.615586,44.6,30.4,Pit-A,cycle-beta-north-truck-035-00001,hauling,222.2,240.0,290756.37,30.0,True,False,8980.78,171881.55,False,False,False,87.5,24.5,[],1.0
bb5201ab-c930-404d-9e46-4c7e55ffcb67,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-036,haul_truck,2026-09-01T16:18:06.854Z,2,-16.56114,-71.495468,65.6,26.8,Pit-A,cycle-beta-north-truck-036-00001,hauling,219.6,240.0,260087.51,50.6,True,False,3598.04,562312.86,False,False,False,90.3,24.9,[],1.0
ebeb1096-58d1-4271-ad8c-120db33c397f,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-037,haul_truck,2026-09-01T16:18:06.854Z,2,-16.660711,-71.491227,129.3,26.0,Pit-A,cycle-beta-north-truck-037-00001,hauling,220.2,240.0,125361.66,27.8,True,False,1153.82,62545.56,False,False,False,90.3,25.0,[],1.0
7df37ed0-5648-471d-a5be-a1e54a9bf7be,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-038,haul_truck,2026-09-01T16:18:06.854Z,2,-16.584394,-71.593075,57.7,27.6,Pit-A,cycle-beta-north-truck-038-00001,hauling,224.9,240.0,187002.2,69.8,True,False,17062.73,286852.44,False,False,False,95.0,24.1,[],1.0
0fb00437-2164-4882-b3b4-fad6bd0412e5,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-039,haul_truck,2026-09-01T16:18:06.854Z,2,-16.607892,-71.516016,257.1,32.6,Pit-A,cycle-beta-north-truck-039-00001,hauling,222.6,240.0,365546.58,62.5,True,False,11639.66,148014.47,False,False,False,94.0,24.3,[],1.0
c67ff362-30b1-4370-9028-a0062492d1de,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-040,haul_truck,2026-09-01T16:18:06.854Z,2,-16.631283,-71.469543,39.5,37.8,Pit-A,cycle-beta-north-truck-040-00001,hauling,226.1,240.0,429508.45,41.7,True,False,7375.6,295616.26,False,False,False,89.9,24.0,[],1.0
4639b3d6-18ba-47fb-83b4-271d0c59f0fa,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-041,haul_truck,2026-09-01T16:18:06.854Z,2,-16.557136,-71.505249,123.1,24.4,Pit-A,cycle-beta-north-truck-041-00001,hauling,218.8,240.0,335889.74,33.3,True,False,7356.95,487266.95,False,False,False,92.8,25.2,[],1.0
ae8b4137-af61-4a08-9dde-633ce1e15eb1,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-042,haul_truck,2026-09-01T16:18:06.854Z,2,-16.6501,-71.492521,54.9,37.3,Pit-A,cycle-beta-north-truck-042-00001,hauling,225.1,240.0,327136.97,36.7,True,False,11887.72,513281.93,False,False,False,88.5,24.5,[],1.0
2330c8e3-d29a-4270-9d86-dd0117e48ada,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-043,haul_truck,2026-09-01T16:18:06.854Z,2,-16.660166,-71.503509,71.4,28.5,Pit-A,cycle-beta-north-truck-043-00001,hauling,219.0,240.0,365127.59,44.0,True,False,17154.32,38494.48,False,False,False,94.2,24.8,[],1.0
a6a61638-6bf0-4f25-8cc9-f5227a1c4013,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-044,haul_truck,2026-09-01T16:18:06.854Z,2,-16.643699,-71.592343,228.3,38.6,Pit-A,cycle-beta-north-truck-044-00001,hauling,227.9,240.0,34393.35,85.1,True,False,11318.33,341792.64,False,False,False,91.9,24.1,[],1.0
e7452c30-34fb-4768-a5c0-76b7f76f0363,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-045,haul_truck,2026-09-01T16:18:06.854Z,2,-16.532993,-71.615537,18.3,61.9,Pit-A,cycle-beta-north-truck-045-00001,hauling,223.4,240.0,335943.33,25.2,True,False,15091.36,92660.26,False,False,True,86.9,24.4,[],1.0
58da5ede-d6fd-47d5-810c-e9ca5797e491,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-046,haul_truck,2026-09-01T16:18:06.854Z,2,-16.581952,-71.471275,231.7,29.5,Pit-A,cycle-beta-north-truck-046-00001,hauling,221.8,240.0,419710.58,85.0,True,False,8919.17,114553.38,False,False,False,91.1,24.2,[],1.0
bf6a1c3d-c0ec-4c1a-bcbc-12d99ef8ebb6,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-047,haul_truck,2026-09-01T16:18:06.854Z,2,-16.538246,-71.526058,14.7,28.8,Pit-A,cycle-beta-north-truck-047-00001,hauling,219.8,240.0,412976.24,47.4,True,False,5559.73,176405.85,False,False,False,86.5,23.9,[],1.0
4875353d-26fe-41dd-a303-8e77da5d2c0f,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-048,haul_truck,2026-09-01T16:18:06.854Z,2,-16.659373,-71.543069,341.3,37.4,Pit-A,cycle-beta-north-truck-048-00001,hauling,217.2,240.0,441822.24,91.8,True,False,4602.1,526733.0,False,False,False,87.8,24.3,[],1.0
c33bf57e-a9b2-4783-a019-936ad3b7aa5b,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-049,haul_truck,2026-09-01T16:18:06.854Z,2,-16.58021,-71.568872,266.8,29.5,Pit-A,cycle-beta-north-truck-049-00001,hauling,226.3,240.0,13506.58,39.0,True,False,7738.78,368447.62,False,False,False,89.3,24.3,[],1.0
fe0cc85a-55be-49ce-b669-b9bb675296ad,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-050,haul_truck,2026-09-01T16:18:06.854Z,2,-16.553211,-71.530045,319.3,38.0,Pit-A,cycle-beta-north-truck-050-00001,hauling,218.5,240.0,449026.47,79.3,True,False,8607.4,632270.43,False,False,False,89.8,24.0,[],1.0
8e03f105-94f6-4e67-9bfe-3423ceb83c49,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-051,haul_truck,2026-09-01T16:18:06.854Z,2,-16.536065,-71.477132,253.6,37.4,Pit-A,cycle-beta-north-truck-051-00001,hauling,223.9,240.0,112519.15,49.2,True,False,935.21,278322.8,False,False,False,87.9,25.1,[],1.0
4cbfe1f9-5106-4de4-afbe-d7c96658f990,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-052,haul_truck,2026-09-01T16:18:06.854Z,2,-16.637575,-71.460192,259.4,25.3,Pit-A,cycle-beta-north-truck-052-00001,hauling,227.9,240.0,334756.51,46.5,True,False,16889.3,257053.18,False,False,False,88.0,23.9,[],1.0
fdffd33a-7a36-47e7-9846-10a26797de49,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-053,haul_truck,2026-09-01T16:18:06.854Z,2,-16.633374,-71.482204,350.9,27.5,Pit-A,cycle-beta-north-truck-053-00001,hauling,226.2,240.0,133123.26,28.1,True,False,21418.26,109695.33,False,False,False,95.1,25.1,[],1.0
6c3cf975-41ec-4a62-a28d-4e9026403cf3,1.0,beta-minerals,north-site,fleet_telemetry,BETA-NORTH-TRUCK-054,haul_truck,2026-09-01T16:18:06.854Z,2,-16.568429,-71.554421,181.3,32.1,Pit-A,cycle-beta-north-truck-054-00001,hauling,221.0,240.0,265539.22,60.4,True,False,10519.31,491176.67,False,False,False,95.3,23.8,[],1.0
