message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,safety.event_type,safety.severity,safety.alert_flag,safety.geofence_violation,safety.speeding_flag,safety.harsh_braking_flag,safety.fatigue_risk_flag
3ce68aa3-7ada-448f-9265-6e1895172f9d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-004,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
cdd28582-5a35-4bf8-8411-f2256b68398a,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-005,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
7446930d-3e22-40c1-b55f-352f156218a7,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-006,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
6a81caa4-e4ce-4f0c-9dc1-5f3e0521eb9f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-007,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
2bbe4abf-8ef4-445a-972c-7c80f3e1886b,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-008,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
d4e3d133-b2ac-45fb-a955-44f6dff93f8d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-009,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
c3bc87b3-f288-4f8e-a6f3-25e8587b4833,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-010,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
4c37aac1-72fc-4027-949f-989e127ec24d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-011,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
a19e5bdb-d2de-4673-bca0-edf3ee59540f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-012,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
603d7dd2-4793-4dd8-9e91-1272ba01b183,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-013,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
94a3f9ab-4599-4349-9dcc-8ca434dbcb71,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-014,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
ac6c5545-9035-4cdf-8c39-d433bc7b5b42,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-015,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
cf59f8ae-f649-4f1b-996c-5e027633caf7,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-016,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
e3fe42ec-663d-48f2-839f-f31219369b4d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-017,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
641b287e-3190-47a8-8ef7-2eef10689333,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-018,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
b2935477-d93c-4d6a-9fca-2df782ec6548,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-019,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
6d4d6f75-b382-4cf5-bfd0-1354b7324f4b,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-020,safety_gateway,2026-09-01T16:14:32.813Z,5,none,none,False,False,False,False,False
5ca8f954-0914-4cac-86b5-a5acbd35e3af,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-001,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
b27dd092-a725-4402-b94d-26959086d7c1,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-002,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
c759a917-a7f1-4bfc-892a-59a40f151c4d,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-003,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
0c5f7dd4-7e8d-491d-bf2c-87bf469615c7,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-004,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
c1e0d739-82d5-4914-b7f5-ba4578c0ec99,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-005,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
f2d64385-8831-422e-81bf-e1e828a68546,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-001,safety_gateway,2026-09-01T16:14:37.813Z,6,geofence_violation,critical,True,True,False,False,False
47134672-2547-4942-bdc5-988f1d3b32be,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-002,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
ad812da4-5905-455b-aa3c-25542c005f73,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-003,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
67639fa3-9eb7-49b5-aa13-429a3d6891c8,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-004,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
cf855c14-d8f7-478c-b4f8-838452750534,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-005,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
c7682cee-130e-4ee7-9354-b6d70fc8f365,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-001,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
58dbaa10-0aed-4145-a0e0-637161b03b74,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-002,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
02eeb5cf-20ad-4ea5-b654-be63cdb811fd,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-003,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
d265d08c-c20b-4978-81ef-b93618a09475,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-004,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
a0c2d92a-7537-4d93-82b0-662e2bfde4ac,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-005,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
391fc19e-701e-4aaf-96f8-7edce4d8693f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-006,safety_gateway,2026-09-01T16:14:37.813Z,6,harsh_braking,critical,True,False,False,True,False
65e41f38-a66e-462c-bcce-993dd6aee347,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-007,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
e9bbef5a-1913-4325-b90a-04dcef1f9c74,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-008,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
9b832701-ccd0-478f-b48c-4f4fd6858f9b,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-009,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
9524531a-4002-4987-b39f-14eae7e9d4ef,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-010,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
3f88a296-4d19-4abe-aa8e-9f9c95b00299,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-011,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
5b658827-8961-49b9-a8cd-15eaf9f60a99,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-012,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
052c280d-6856-4e82-a2d1-a20f25d2cf9d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-013,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
1901925d-409a-47c4-81c2-acaca5dbd928,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-014,safety_gateway,2026-09-01T16:14:37.813Z,6,overspeed,high,True,False,True,False,False
a5fbe441-c0fc-472e-86e5-4ab95e79e22e,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-015,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
549ccc2a-b996-499a-bb7f-388a8b26e117,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-016,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
5371711a-9a02-47db-9767-af21af04181b,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-017,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
f6a670b2-246f-43ce-97c3-1ba33c2f906d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-018,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
5c37218c-a37d-4569-8945-dd7104391602,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-019,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
205d796e-f718-46ab-8965-2d6537e72374,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-020,safety_gateway,2026-09-01T16:14:37.813Z,6,none,none,False,False,False,False,False
442bf545-a3b5-4b22-b804-ee93d209f200,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-001,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
74939f5b-a4a4-4ead-8fbe-ccf7b4e9d988,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-002,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
7fd50078-b19a-40ba-b9e3-3ae0e6e714c5,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-003,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
9ca80b7b-478e-465c-ab8d-413ab7fa2db0,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-004,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
6e02f68d-3bb0-49a9-84ac-48dc899e511e,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-005,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
ffa47d49-c6d2-45ae-acda-8e82ac6230ae,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-001,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
28158b1f-d2a7-4428-82cf-dc1246f15fa7,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-002,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
7f7c57f5-b9a5-429f-acc3-f0a545a2d764,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-003,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
137bfeb5-5863-43b0-841c-13e7b17e3529,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-004,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
ecb04416-3ff6-403c-b513-8d60151d129d,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-005,safety_gateway,2026-09-01T16:14:42.813Z,7,overspeed,high,True,False,True,False,False
86a7f5d4-4c7d-4007-a299-9431058a67a3,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-001,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
d1b426be-93d5-48d6-b75e-031475770dce,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-002,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
1ba81ce2-1182-4403-b436-a6dce9b42abd,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-003,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
e76c3a09-f69f-4549-93fa-a522ce8f2626,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-004,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
a198338a-266b-4def-bc6b-1216e6d3273b,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-005,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
d14c898b-da32-4a2e-bbd8-768581a1a396,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-006,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
a2a46331-7d91-448a-8cd7-548a682fd155,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-007,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
28765715-49cf-4ac5-94f1-ab2816c1dc25,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-008,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
90207e8e-c152-444e-b629-b739fb376dbe,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-009,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
47d3864d-829c-46de-b409-11356737b975,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-010,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
fef513cb-2e17-4580-a576-baefed5308d7,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-011,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
72d5b5ae-16c3-483a-9c7f-8bd84572c58d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-012,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
77384cbb-2097-4bb1-a9b5-130f63839433,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-013,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
520ab838-23c1-4459-ace6-229f8ccc5118,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-014,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
fca6d492-5cb7-4a93-8842-062f97e46428,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-015,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
939b6219-f036-4ba9-bee8-05f53f5a6174,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-016,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
b3ee5c69-02e2-4c26-ac40-f4b68e46827d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-017,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
903b6780-624d-4a4f-ac9a-018b1af84d8a,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-018,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
a23713ea-be1d-4e13-aa2f-c578caeeff5f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-019,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
21d6d089-d36e-42b0-ad4f-a3803f87f0d4,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-020,safety_gateway,2026-09-01T16:14:42.813Z,7,none,none,False,False,False,False,False
6d6ad0ac-ceff-4c93-9144-d6cb6a5651e7,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-001,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
338a124a-fc65-43d6-a531-41225e9e368e,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-002,safety_gateway,2026-09-01T16:14:47.813Z,8,harsh_braking,critical,True,False,False,True,False
f5df3ebf-6af5-46ae-b8cb-6fa0b7be2662,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-003,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
4a728f1b-58cd-4007-b939-a7ff178ddf0d,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-004,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
aee6ea13-b1ab-458b-be7d-5d2993a945ff,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-005,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
ff626f90-871c-4d3e-ba74-956483166f79,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-001,safety_gateway,2026-09-01T16:14:47.813Z,8,harsh_braking,critical,True,False,False,True,False
dd19ac17-214e-4d67-a791-c0f2bacbea02,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-002,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
46ecb9f3-8442-4b27-a61a-53b4cc781813,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-003,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
32702ce8-1178-485d-9ed4-d1d3e4f462bc,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-004,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
e1b736bc-2c17-43e3-baf7-fce1c1913dfd,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-005,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
4089fdbc-032b-43f2-8976-166954e96c3c,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-001,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
710c350b-890f-49cc-bd2d-38731efb8467,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-002,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
6f985c7e-3d92-44c9-9f1d-695677b0b753,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-003,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
d61b3e69-79f0-493d-a988-ae96c3790b74,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-004,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
adc19341-d51a-441e-97a4-541d5c203418,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-005,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
cb9676c3-ed94-4c6a-aef3-5a702c4e529f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-006,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
9f335813-655d-47e3-b6f6-4fe713101bf7,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-007,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
15be5469-83fa-4f6d-ad7f-f75f6f582e3a,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-008,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
39ca5ac5-e196-4e62-b156-72ee3ede6f6f,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-009,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
605c5e70-1690-486f-b0dd-f8ae6ce39fe0,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-010,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
227c0974-2b7b-4308-b596-be8d387e29d7,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-011,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
657c7009-a652-4267-97eb-5bdc81951a87,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-012,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
9c166b04-1b4d-43ee-bc84-3bb4e3f875ec,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-013,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
9825f31f-2468-4347-a9d9-450663843803,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-014,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
b2625889-c226-42a7-955d-e580db744222,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-015,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
4b9318c5-aba4-46e2-9e69-b4c3c4dc1e2d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-016,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
ab6e6758-a004-4110-9c93-4ae7f1651ca2,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-017,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
d98e59b8-1dd7-4cf4-bf0c-3616d5e10640,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-018,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
31e86f6f-57b3-482a-998c-e107734ff2ca,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-019,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
207e6981-8a6f-4ee2-a194-508dd6ad3416,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-020,safety_gateway,2026-09-01T16:14:47.813Z,8,none,none,False,False,False,False,False
a2e812bf-dc76-46cc-896b-5613f5540bfb,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-001,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
eafb1533-5ad9-4f41-812c-63b92370e5a6,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-002,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
bdd5232f-ecf3-413e-911e-b0e9458ad7f3,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-003,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
e4568d98-fc24-4f45-913b-8111fb8f904d,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-004,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
5c56cf18-353f-4d79-8ed7-1b11e7d980ee,1.0,acme-mining,site-01,safety_event,ACME-S01-SAFETY-005,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
5c3bfec0-5ce6-4d82-a194-b2984af91155,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-001,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
e027ef68-46d7-49d8-ba84-eb8493059a6f,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-002,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
9bc24979-f485-4381-8394-ecacc5991840,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-003,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
56761dbd-74f7-4787-bb25-a8a4a211d165,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-004,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
cff5e574-bff5-4fdc-8b94-357a239cad6b,1.0,acme-mining,site-02,safety_event,ACME-S02-SAFETY-005,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
b2038e0b-f384-4d84-84f8-20d7e14dd5ef,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-001,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
f6869aab-5f0e-49e6-8cfc-b5117497c2e7,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-002,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
f06e27f5-6e4e-4275-858d-17002bd2b766,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-003,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
742b2124-5a9f-4de6-9c7e-711de692dd35,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-004,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
dda8cd12-9110-4798-bfd5-8d82b850dd1d,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-005,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
a3d12027-91f8-4e29-80cf-3d8f849cbe84,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-006,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
68508545-335c-4ba1-92fc-86fca95087aa,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-007,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
09b08492-a52a-4d11-998a-abef861a7b59,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-008,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
4bc8e5e3-a877-4845-8519-9ad551f89d26,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-009,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
4777a817-ab11-4324-8568-8b3045593be4,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-010,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
d0f1fa44-b244-4bb6-a6d6-4bea9f0f46f4,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-011,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
b7816724-ec4f-4bc6-a49d-b9b90f02d031,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-012,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
ce6b6cfa-1c93-4c1a-9df0-0d17f8d9ae31,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-013,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
f59c73bd-4400-4fa6-aa3b-bb048c8c4e30,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-014,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
2852311d-330b-4d75-bc75-8129454b8ed9,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-015,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
e0916f9e-28b3-4b1a-9422-9104038d7110,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-016,safety_gateway,2026-09-01T16:14:52.813Z,9,overspeed,high,True,False,True,False,False
b4c5fcc1-ef75-4480-87ad-b632c41713b1,1.0,beta-minerals,north-site,safety_event,BETA-NORTH-SAFETY-017,safety_gateway,2026-09-01T16:14:52.813Z,9,none,none,False,False,False,False,False
