message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,air_quality.pm2_5_ug_m3,air_quality.pm10_ug_m3,air_quality.dust_mg_m3,air_quality.ambient_temp_c,air_quality.relative_humidity_pct,air_quality.alert_flag
5f38d996-58b6-4e2d-b0aa-da238aa29bd5,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-014,sensor_station,2026-09-01T20:18:08.253Z,3,13.9,34.9,0.53,23.3,65.5,False
f0fc2cd8-02cd-4c0f-84eb-b5f9f8d4f870,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-015,sensor_station,2026-09-01T20:18:08.253Z,3,9.5,23.1,0.7,25.8,37.5,False
94e045a4-247c-474b-bd2d-5489badbb677,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-001,sensor_station,2026-09-01T20:18:08.253Z,3,11.8,32.2,0.58,21.2,31.6,False
f268e1d7-b8b2-4a97-a4e8-a1add1428fd1,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-002,sensor_station,2026-09-01T20:18:08.253Z,3,8.5,35.3,0.39,28.9,47.2,False
cf4fd5a8-d7a3-431e-af8c-e4b5e9f85e00,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-003,sensor_station,2026-09-01T20:18:08.253Z,3,10.8,31.8,0.53,30.9,66.9,False
815d0ffa-f1ee-42a8-a97a-db4f172ab348,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-004,sensor_station,2026-09-01T20:18:08.253Z,3,22.5,25.3,0.59,19.1,62.4,False
21565995-fd62-42d6-8297-b197924e8186,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-005,sensor_station,2026-09-01T20:18:08.253Z,3,14.5,33.6,0.4,24.2,64.2,False
eef98a3a-0e06-40aa-a11c-37cd3fba2eb7,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-006,sensor_station,2026-09-01T20:18:08.253Z,3,22.1,34.1,0.59,27.7,74.5,False
38142547-ce92-4d48-85e7-34d47521536f,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-007,sensor_station,2026-09-01T20:18:08.253Z,3,15.0,42.8,0.09,31.0,66.4,False
f02b840e-c1dd-4cf8-ab8e-510a7eb3a77d,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-008,sensor_station,2026-09-01T20:18:08.253Z,3,8.6,30.0,0.75,28.1,47.0,False
621c16b8-ea3f-4b85-881e-64a768e1c6f1,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-009,sensor_station,2026-09-01T20:18:08.253Z,3,9.7,43.4,0.62,27.3,64.6,False
897abdcb-f57a-4745-984d-34b0ffb5d462,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-010,sensor_station,2026-09-01T20:18:08.253Z,3,13.9,37.7,0.16,21.9,49.1,False
423f2c49-430d-4192-a5aa-836e39d70359,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-011,sensor_station,2026-09-01T20:18:08.253Z,3,13.3,38.8,0.39,29.3,62.6,False
29b56717-bfa7-43a5-bd22-6cc11588e9d3,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-012,sensor_station,2026-09-01T20:18:08.253Z,3,13.5,38.7,0.3,25.2,37.9,False
160a133e-6b70-4ff3-a3ca-aaa14d0b7d42,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-013,sensor_station,2026-09-01T20:18:08.253Z,3,8.6,22.2,0.44,18.4,69.0,False
e44085b8-dd1d-4202-8e42-37476b183fea,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-014,sensor_station,2026-09-01T20:18:08.253Z,3,19.4,27.2,0.59,27.1,40.2,False
92715494-4385-4477-84fe-baa8ba7953fe,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-015,sensor_station,2026-09-01T20:18:08.253Z,3,18.8,22.6,0.65,20.1,55.4,False
3558eba3-fdac-4c40-ae09-4c98518e1eae,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-016,sensor_station,2026-09-01T20:18:08.253Z,3,12.1,24.8,0.69,27.3,32.4,False
e383b19b-31e1-45bc-8bab-e63b4b5592cf,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-017,sensor_station,2026-09-01T20:18:08.253Z,3,85.5,146.2,0.41,32.4,73.6,True
09c4994f-f94b-4702-9255-5e301a20892f,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-018,sensor_station,2026-09-01T20:18:08.253Z,3,17.4,33.0,0.44,24.0,71.3,False
57efa329-f1c1-456b-914e-02cc295a416f,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-019,sensor_station,2026-09-01T20:18:08.253Z,3,21.9,32.5,0.41,24.1,58.4,False
7e9d29a1-ac78-4dfc-8d3a-c1928d6f2deb,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-020,sensor_station,2026-09-01T20:18:08.253Z,3,11.6,24.2,0.16,27.7,61.4,False
460b6d9e-92ed-4fa8-a2ce-edc5880b9186,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-001,sensor_station,2026-09-01T20:18:13.253Z,4,19.7,40.0,0.24,27.6,62.9,False
eb088b4f-429b-4f1e-8c09-e29689c1b057,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-002,sensor_station,2026-09-01T20:18:13.253Z,4,10.9,37.5,0.42,19.9,29.5,False
d68e5631-6d15-4e6d-b6cd-5d1383c0c659,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-003,sensor_station,2026-09-01T20:18:13.253Z,4,17.2,46.5,0.34,24.5,59.8,False
7bb8b4b6-22e3-48e6-aa4d-c4a1a770f9dd,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-004,sensor_station,2026-09-01T20:18:13.253Z,4,13.5,20.9,0.32,29.3,69.0,False
0fc56166-9452-4b26-9aca-a58df4a50467,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-005,sensor_station,2026-09-01T20:18:13.253Z,4,11.0,30.0,0.22,33.8,56.7,False
f24b556e-3f05-4e34-8c45-2f2c141c9abb,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-006,sensor_station,2026-09-01T20:18:13.253Z,4,20.0,33.7,0.07,27.7,74.1,False
f95ddd8b-5020-410e-9f89-fb3403f747ca,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-007,sensor_station,2026-09-01T20:18:13.253Z,4,14.0,23.1,0.77,26.5,25.2,False
459f8a5d-697c-419b-93d3-d9c0bf69c213,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-008,sensor_station,2026-09-01T20:18:13.253Z,4,8.4,45.2,0.47,31.7,72.8,False
e0c23fad-97b7-46a6-86e1-7c2b02a1d954,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-009,sensor_station,2026-09-01T20:18:13.253Z,4,17.9,23.5,0.21,23.5,68.6,False
3af0812e-f831-4d91-ab08-62db8df6a98c,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-010,sensor_station,2026-09-01T20:18:13.253Z,4,17.6,35.2,0.72,29.3,69.0,False
e12c3f3a-ff2f-4816-8ccc-30efe5ffa7ae,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-011,sensor_station,2026-09-01T20:18:13.253Z,4,10.4,42.6,0.07,18.6,51.9,False
93084e4d-7adc-435c-86e3-50d8a97e4af2,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-012,sensor_station,2026-09-01T20:18:13.253Z,4,23.1,42.2,0.28,22.7,42.5,False
57883ead-057c-42f5-930a-1034f9ef90a5,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-013,sensor_station,2026-09-01T20:18:13.253Z,4,16.3,45.0,0.42,27.7,74.9,False
2831e9c2-6939-43c5-9b41-9be7f7ad5a93,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-014,sensor_station,2026-09-01T20:18:13.253Z,4,23.0,45.9,0.46,24.2,47.4,False
820dd25d-1b42-4159-ac93-064233327d1c,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-015,sensor_station,2026-09-01T20:18:13.253Z,4,16.9,28.2,0.32,21.8,65.9,False
0cc7d02e-baec-4c60-a953-d8b27a6db608,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-001,sensor_station,2026-09-01T20:18:13.253Z,4,20.2,40.1,0.27,29.0,35.7,False
b4340f92-f0b1-4307-a575-41320530daad,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-002,sensor_station,2026-09-01T20:18:13.253Z,4,12.9,31.9,0.54,21.7,69.5,False
7d3d7022-3344-40ff-9a3d-505506f33d80,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-003,sensor_station,2026-09-01T20:18:13.253Z,4,11.5,18.7,0.06,31.3,68.0,False
fb51c974-2621-41e3-a159-2eb85c9886b6,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-004,sensor_station,2026-09-01T20:18:13.253Z,4,23.1,29.7,0.3,33.7,55.1,False
ea1329a3-e3f2-4466-bfd0-5c1893770105,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-005,sensor_station,2026-09-01T20:18:13.253Z,4,15.9,34.8,0.26,33.8,67.9,False
ac81ce65-31ea-45f1-aa12-acb7602cfaf4,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-006,sensor_station,2026-09-01T20:18:13.253Z,4,17.9,44.5,0.69,27.9,67.9,False
e89fcb62-8eb4-4a98-bb3a-0aa8482fdfb1,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-007,sensor_station,2026-09-01T20:18:13.253Z,4,22.9,27.1,0.34,27.1,33.0,False
5bda1ff3-a9b3-4be6-b5d8-f6650693cc6a,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-008,sensor_station,2026-09-01T20:18:13.253Z,4,11.4,23.7,0.37,32.0,28.8,False
b17177e6-c383-44f3-9189-c3ce2d675efd,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-009,sensor_station,2026-09-01T20:18:13.253Z,4,8.4,41.1,0.72,22.8,38.1,False
824a47bc-34eb-4c40-bf6e-c30481c1f9b3,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-010,sensor_station,2026-09-01T20:18:13.253Z,4,22.2,42.0,0.2,32.7,62.2,False
7faf3332-90cd-4a94-b191-00ff61f9d5b8,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-011,sensor_station,2026-09-01T20:18:13.253Z,4,8.5,45.9,0.41,18.2,29.3,False
f265ab51-7d67-4c26-833a-23e716189380,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-012,sensor_station,2026-09-01T20:18:13.253Z,4,21.9,35.4,0.47,22.3,60.1,False
26e1c208-d177-4ff5-9045-3a66b0e9da67,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-013,sensor_station,2026-09-01T20:18:13.253Z,4,19.7,22.6,0.1,28.8,26.5,False
e98316d3-0180-47ed-88ad-4c82b9a54216,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-014,sensor_station,2026-09-01T20:18:13.253Z,4,21.3,30.4,0.78,27.2,27.2,False
13d22069-4c89-418e-8a25-5401ef2bdcdb,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-015,sensor_station,2026-09-01T20:18:13.253Z,4,20.3,26.4,0.26,25.7,65.1,False
04c657dd-c50b-4ab5-b09a-1d947cfbc693,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-001,sensor_station,2026-09-01T20:18:13.253Z,4,19.1,42.3,0.32,26.1,39.7,False
a96531c4-9a51-41d6-99cf-60ab7518c870,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-002,sensor_station,2026-09-01T20:18:13.253Z,4,14.4,42.2,0.23,33.8,40.5,False
27a36db0-c5ed-4969-b457-794c0c5514fc,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-003,sensor_station,2026-09-01T20:18:13.253Z,4,11.9,22.5,0.17,19.3,54.4,False
d1b314cf-23ef-414f-a8b1-2372e9a140f6,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-004,sensor_station,2026-09-01T20:18:13.253Z,4,9.7,31.5,0.16,19.2,63.5,False
81557569-33ca-45a3-b38a-73a84a5cfe67,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-005,sensor_station,2026-09-01T20:18:13.253Z,4,17.3,39.6,0.38,20.0,57.2,False
0cc2350e-33ed-4028-b8b2-a450bed7a014,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-006,sensor_station,2026-09-01T20:18:13.253Z,4,16.8,35.6,0.75,21.4,48.7,False
ee53b069-3735-48f3-afac-735733c49fb8,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-007,sensor_station,2026-09-01T20:18:13.253Z,4,57.3,112.2,0.69,22.0,34.3,True
89008f8e-834b-4746-af77-09535282ebaf,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-008,sensor_station,2026-09-01T20:18:13.253Z,4,18.5,29.9,0.58,23.2,31.6,False
7c6c05e0-ae2e-48a0-bca0-de8879aa54a2,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-009,sensor_station,2026-09-01T20:18:13.253Z,4,23.5,30.7,0.29,32.6,53.3,False
63a004de-9169-462d-baa1-ad5530f9d214,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-010,sensor_station,2026-09-01T20:18:13.253Z,4,8.1,41.5,0.77,24.7,49.3,False
24873420-4cef-4588-883f-07fa7ee6a48a,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-011,sensor_station,2026-09-01T20:18:13.253Z,4,10.4,44.5,0.23,27.7,72.9,False
f248779a-e93b-4143-aa5f-81408335c99d,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-012,sensor_station,2026-09-01T20:18:13.253Z,4,19.5,30.5,0.63,28.1,60.6,False
05718f90-e51f-4944-a442-b37e1527cf83,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-013,sensor_station,2026-09-01T20:18:13.253Z,4,14.0,18.1,0.41,31.2,50.1,False
c64474e7-262f-4dfa-ba58-27d59a04499d,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-014,sensor_station,2026-09-01T20:18:13.253Z,4,13.3,37.8,0.6,26.1,51.5,False
1e87befc-e68a-465c-8d71-f25a573807b5,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-015,sensor_station,2026-09-01T20:18:13.253Z,4,23.9,36.4,0.51,25.0,72.5,False
0bf04c54-3214-4e89-99fe-419fbb7d3666,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-016,sensor_station,2026-09-01T20:18:13.253Z,4,15.3,39.6,0.46,26.6,62.8,False
804b467e-e645-4cdf-abab-a9d6b0c90193,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-017,sensor_station,2026-09-01T20:18:13.253Z,4,76.9,165.4,0.41,32.1,71.5,True
8b46bb98-2bfa-4af7-becd-ccbed342afd0,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-018,sensor_station,2026-09-01T20:18:13.253Z,4,17.7,24.9,0.29,27.5,47.5,False
c3f0e002-b838-4444-8a68-3241410b46b6,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-019,sensor_station,2026-09-01T20:18:13.253Z,4,18.4,19.2,0.22,32.5,37.7,False
d136a501-68e8-4864-9169-2bde0c2464bb,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-020,sensor_station,2026-09-01T20:18:13.253Z,4,16.5,19.2,0.76,25.2,44.8,False
d173cec8-56e3-4831-b697-e50b2587b73d,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-001,sensor_station,2026-09-01T20:18:18.253Z,5,22.7,36.4,0.43,30.1,41.4,False
835a94ab-fc36-4e07-a9bf-5060122d2a56,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-002,sensor_station,2026-09-01T20:18:18.253Z,5,15.4,33.0,0.36,26.8,68.2,False
8edb183e-7ee4-4520-adbd-9815037fc9ff,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-003,sensor_station,2026-09-01T20:18:18.253Z,5,8.2,23.5,0.67,34.0,26.5,False
ba2933a3-d544-4f0e-9ddd-c0efca32cd0d,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-004,sensor_station,2026-09-01T20:18:18.253Z,5,20.5,21.4,0.15,27.6,71.2,False
72f96c00-ba98-4c08-bd94-98b2b672267a,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-005,sensor_station,2026-09-01T20:18:18.253Z,5,14.0,32.2,0.58,22.2,39.2,False
bd9c7db4-1fb4-4114-972d-909ad8850a06,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-006,sensor_station,2026-09-01T20:18:18.253Z,5,9.9,39.7,0.36,18.0,56.1,False
3b6e629b-fe9f-44f6-b1dd-d4119575de47,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-007,sensor_station,2026-09-01T20:18:18.253Z,5,13.9,41.8,0.15,18.9,40.6,False
d5e27fb0-a88d-45d6-b6ab-6edbd0c62cb4,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-008,sensor_station,2026-09-01T20:18:18.253Z,5,10.0,33.8,0.63,22.6,52.0,False
a3fe28c5-e9d1-46b2-9764-d4451905c3b5,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-009,sensor_station,2026-09-01T20:18:18.253Z,5,14.4,32.3,0.68,27.4,62.8,False
c049b67b-04ba-42ed-bb20-ff4f8087caea,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-010,sensor_station,2026-09-01T20:18:18.253Z,5,10.7,39.7,0.76,27.7,50.3,False
b0af6c8c-1a23-4950-85a4-c73ea8e0f31c,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-011,sensor_station,2026-09-01T20:18:18.253Z,5,15.2,28.1,0.36,19.5,71.7,False
37280350-aa8b-4e0b-8384-3064d98bf715,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-012,sensor_station,2026-09-01T20:18:18.253Z,5,21.7,26.8,0.44,24.5,62.4,False
5b55fcc2-9dbb-4b20-aaa5-05084a548937,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-013,sensor_station,2026-09-01T20:18:18.253Z,5,18.1,41.3,0.3,25.9,44.8,False
36e68845-ad4a-40a1-a01c-ede262aa82f6,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-014,sensor_station,2026-09-01T20:18:18.253Z,5,20.7,19.4,0.57,19.9,31.4,False
c2c39212-2b1d-4e01-8ddb-25d9f3154556,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-015,sensor_station,2026-09-01T20:18:18.253Z,5,8.3,19.3,0.19,33.8,51.0,False
59e9c434-6ed2-49f1-b65b-8ef52a02931f,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-001,sensor_station,2026-09-01T20:18:18.253Z,5,16.4,42.2,0.18,26.7,65.8,False
51552775-c51b-428a-b497-211278a1f537,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-002,sensor_station,2026-09-01T20:18:18.253Z,5,11.0,19.9,0.2,20.3,67.1,False
75a9b57d-7813-4a20-bd34-a0e7a16573ec,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-003,sensor_station,2026-09-01T20:18:18.253Z,5,68.2,110.6,0.12,21.9,38.1,True
e31ff61c-9ee5-4bd9-8e51-fca3fc07f69c,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-004,sensor_station,2026-09-01T20:18:18.253Z,5,19.5,31.9,0.07,20.6,48.6,False
d274a516-c895-4610-a401-4629c2574bfb,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-005,sensor_station,2026-09-01T20:18:18.253Z,5,9.4,31.7,0.64,32.4,49.0,False
2246e8fd-54a2-455d-9816-b85c60bd3ee3,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-006,sensor_station,2026-09-01T20:18:18.253Z,5,19.9,28.9,0.52,25.7,43.9,False
ef7b0a03-66a5-443c-93b8-026df10b5432,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-007,sensor_station,2026-09-01T20:18:18.253Z,5,23.1,27.8,0.51,26.2,63.8,False
cfc4b46e-22bd-424e-a998-01605313b597,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-008,sensor_station,2026-09-01T20:18:18.253Z,5,15.3,45.0,0.47,29.7,44.6,False
404d29d5-eb44-4cc3-8e7f-7db27414dcf6,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-009,sensor_station,2026-09-01T20:18:18.253Z,5,10.9,31.2,0.14,25.5,28.2,False
376b244a-8abc-4fcd-b298-11b11d0b14bd,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-010,sensor_station,2026-09-01T20:18:18.253Z,5,11.2,41.6,0.6,32.8,57.8,False
f1aac465-e816-4c71-9f01-b4cb0e35cb07,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-011,sensor_station,2026-09-01T20:18:18.253Z,5,23.3,45.8,0.29,20.8,53.8,False
0270d193-b0b7-4295-9e9f-4cd753d072bc,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-012,sensor_station,2026-09-01T20:18:18.253Z,5,17.8,40.2,0.71,33.3,61.6,False
119f5941-4d25-4e09-a4d3-10843727f157,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-013,sensor_station,2026-09-01T20:18:18.253Z,5,18.5,35.6,0.53,21.8,52.5,False
819ebf7c-3cad-45a1-a759-641ca291e675,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-014,sensor_station,2026-09-01T20:18:18.253Z,5,10.7,37.6,0.58,21.9,53.9,False
5da2192c-9fd1-4577-beee-88c73b8ab5d1,1.0,acme-mining,site-02,air_quality,ACME-S02-AQ-015,sensor_station,2026-09-01T20:18:18.253Z,5,11.3,34.7,0.28,24.7,49.5,False
97623e4b-ad0f-48e9-a419-792b63ecbd99,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-001,sensor_station,2026-09-01T20:18:18.253Z,5,19.1,32.2,0.35,30.2,55.7,False
692b0458-78e8-48ca-b696-d90e7b3348ed,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-002,sensor_station,2026-09-01T20:18:18.253Z,5,9.7,23.3,0.58,19.6,43.6,False
d4b71c97-882c-4f0c-ba09-61dfb05c9619,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-003,sensor_station,2026-09-01T20:18:18.253Z,5,16.1,46.7,0.45,26.3,44.4,False
76e63481-a467-49db-9330-63c6be936f08,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-004,sensor_station,2026-09-01T20:18:18.253Z,5,20.2,47.4,0.06,25.6,50.8,False
93903d3a-b2e5-4a55-823d-11854590d15b,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-005,sensor_station,2026-09-01T20:18:18.253Z,5,19.4,47.7,0.15,32.0,33.6,False
283e4a3e-75dc-4af6-aa7b-700fece18966,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-006,sensor_station,2026-09-01T20:18:18.253Z,5,23.1,31.3,0.64,18.2,65.1,False
bc121561-ed93-45f7-8485-7b617eccd86d,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-007,sensor_station,2026-09-01T20:18:18.253Z,5,23.9,30.3,0.25,20.6,65.6,False
5fd9a722-d9ed-44fe-b709-1e2526eb8f9c,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-008,sensor_station,2026-09-01T20:18:18.253Z,5,19.7,45.6,0.09,26.5,36.4,False
98f5bb2e-748a-4504-8d73-1c25d66902cf,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-009,sensor_station,2026-09-01T20:18:18.253Z,5,15.7,24.8,0.31,27.4,44.3,False
1f554335-5a05-4bf9-868b-60ca00e33888,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-010,sensor_station,2026-09-01T20:18:18.253Z,5,8.8,34.6,0.78,28.2,43.4,False
e5ddabde-0d85-4526-8a24-23e30a1eb557,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-011,sensor_station,2026-09-01T20:18:18.253Z,5,16.2,27.3,0.14,26.9,62.6,False
fe01bbdc-b84d-44d5-82cf-c74cd1527859,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-012,sensor_station,2026-09-01T20:18:18.253Z,5,22.1,28.9,0.61,33.2,27.4,False
fea13dfe-2162-436d-b274-5b14a5c0b312,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-013,sensor_station,2026-09-01T20:18:18.253Z,5,14.9,27.2,0.33,28.4,41.9,False
2b5b4ec2-f13a-4291-8f81-eb18f39d6692,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-014,sensor_station,2026-09-01T20:18:18.253Z,5,11.1,44.4,0.13,33.1,32.7,False
70a63d41-76a9-4262-8b78-2f2658295429,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-015,sensor_station,2026-09-01T20:18:18.253Z,5,15.2,41.1,0.51,29.8,73.9,False
1bf2415b-a2ff-41fc-b8d1-7b715759db00,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-016,sensor_station,2026-09-01T20:18:18.253Z,5,17.9,42.5,0.11,25.0,63.7,False
1edafb5b-116d-44ef-8823-eacf8544e2ff,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-017,sensor_station,2026-09-01T20:18:18.253Z,5,11.9,26.8,0.53,29.9,49.5,False
7d70a6dc-97e8-4df8-bc9b-92b9f83d9933,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-018,sensor_station,2026-09-01T20:18:18.253Z,5,68.3,121.9,0.1,25.6,60.7,True
cf0e8b69-cf79-435d-a730-53c12eb91c69,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-019,sensor_station,2026-09-01T20:18:18.253Z,5,9.0,43.4,0.51,24.2,37.3,False
4018a449-2f02-4329-b25d-aa880fb1099f,1.0,beta-minerals,north-site,air_quality,BETA-NORTH-AQ-020,sensor_station,2026-09-01T20:18:18.253Z,5,56.2,152.6,0.64,21.7,61.0,True
de353505-c035-483f-85bf-e7ebfb9f0188,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-001,sensor_station,2026-09-01T20:18:23.253Z,6,9.2,39.2,0.32,28.7,50.0,False
9e8ffc8f-fbf2-471e-a4e1-d6bd3f341426,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-002,sensor_station,2026-09-01T20:18:23.253Z,6,85.2,164.5,0.34,29.0,58.8,True
bfdc6e42-5b7e-480b-a71c-2ad902486235,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-003,sensor_station,2026-09-01T20:18:23.253Z,6,20.7,30.0,0.58,29.5,74.5,False
5a950adf-5db3-4fc8-b037-242709a98524,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-004,sensor_station,2026-09-01T20:18:23.253Z,6,23.1,45.5,0.3,21.2,73.4,False
5837184b-32bd-4d23-bb33-6054ff57cd48,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-005,sensor_station,2026-09-01T20:18:23.253Z,6,17.0,47.7,0.25,24.2,61.4,False
47e78e96-1c9e-4b38-aa0b-e2a3cafe5fac,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-006,sensor_station,2026-09-01T20:18:23.253Z,6,14.1,42.2,0.37,32.5,31.3,False
8b4e88c9-08df-4ab4-9d8f-50b05a3bb2e9,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-007,sensor_station,2026-09-01T20:18:23.253Z,6,12.6,18.7,0.57,18.1,41.6,False
