message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,production.operating_state,production.material_type,production.throughput_tph,production.target_throughput_tph,production.total_tonnes,production.load_count,production.production_loss_reason,production.alert_flag,diagnostics.fault_codes
8c0ae83f-0dc4-43a1-b1ad-800e10df2ec6,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-008,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1709.3,1800.0,779307.0,14845,,False,[]
31085552-eabf-4ebe-b56c-ec75ce3c26be,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-009,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1545.4,1800.0,860479.8,15461,,False,[]
7598076b-668e-4f2e-84f3-39e1dcc0ef0d,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-010,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1671.4,1800.0,314812.4,2423,,False,[]
84b1768f-078b-4129-aeb2-43c2cecc4c83,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-011,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1738.0,1800.0,932514.2,12945,,False,[]
a649880a-ad9c-4884-ad33-b9e3442dbf28,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-012,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1652.6,1800.0,1017855.8,16496,,False,[]
23639214-00bf-42af-965e-ccb7827665bd,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-013,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1775.4,1800.0,1388069.6,19397,,False,[]
2a5c0f6b-5c83-4042-8fc8-5200bc316209,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-014,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1613.3,1800.0,1274658.6,14685,,False,[]
e0439dd3-9bf8-4a8f-91df-ebe38d10f613,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-015,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1870.1,1800.0,1160859.2,2290,,False,[]
80c6f9ca-731d-43c6-b254-14837f0da8fd,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-016,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1898.1,1800.0,1527722.3,11008,,False,[]
4759ce9e-e8dd-4c76-b675-41f41e060439,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-017,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1541.5,1800.0,546504.5,15545,,False,[]
3aacfa3f-2c58-49d6-a852-12317cb7a9d3,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-018,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1746.5,1800.0,1515958.7,1084,,False,[]
3860a57b-060e-44cf-b8bf-a02799dd892f,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-019,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1698.6,1800.0,1276230.4,10483,,False,[]
52c0f8da-003b-43a3-a69b-3af230d3d1a6,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-020,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1870.9,1800.0,1651523.4,15393,,False,[]
3d29d8e0-793c-4dd1-bed4-a68e4b1c4c6a,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-021,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1677.6,1800.0,285135.2,7768,,False,[]
4a482e90-73fc-4140-baa3-1c248d3d01b6,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-022,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1513.1,1800.0,302016.6,5881,,False,[]
d6556881-4345-4e28-ab1c-a1de49ab5812,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-023,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1668.3,1800.0,329421.6,13376,,False,[]
21a13574-1737-492f-82f6-ca4b832d9e53,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-024,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1681.9,1800.0,1303161.4,19796,,False,[]
e1500422-0e6f-4e0a-a10e-a98ed7d20b0e,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-025,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1578.2,1800.0,108246.1,2093,,False,[]
962e7245-09a5-4eef-a492-19197de24a7f,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-026,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1549.8,1800.0,1414458.4,6192,,False,[]
50abbe3e-d390-4972-9fd7-95de13aa8299,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-027,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1865.6,1800.0,830864.0,8636,,False,[]
727019a3-4521-4eeb-b6c5-ec203b16b6e2,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-028,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1828.2,1800.0,1430032.0,17288,,False,[]
6e807c33-3e8d-43bd-8498-b6e6c8ade394,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-029,production_meter,2026-09-01T20:18:03.253Z,2,running,ore,1796.5,1800.0,481694.3,10023,,False,[]
8eff93aa-8ee2-4d88-ab37-fac9a6c8fafa,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-030,production_meter,2026-09-01T20:18:03.253Z,2,stopped,ore,373.2,1800.0,1130736.6,11065,conveyor_blockage,True,"[""PRODUCTION_RATE_LOW""]"
8cad2bdf-0bf6-46ec-b839-9bcab743661c,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-001,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1553.3,1800.0,1949852.6,16779,,False,[]
fae7735d-bdbe-4a30-bc5c-ce729cc32488,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-002,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1722.6,1800.0,461257.7,8715,,False,[]
9a381e5b-a3bf-464f-9fb5-86b148fc5f95,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-003,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1696.4,1800.0,1328054.5,10626,,False,[]
3005831b-5196-4b4a-be7d-dcf76447793e,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-004,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1590.2,1800.0,889462.8,7082,,False,[]
4d7015d1-a12a-49d6-8067-e2731bf26ae9,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-005,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1673.6,1800.0,588248.7,16292,,False,[]
206a8811-d8ca-49d1-aae8-ef8977c077a7,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-006,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1816.0,1800.0,1532895.3,7895,,False,[]
d1ef4a17-cd46-43b1-a497-4ec22778fb90,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-007,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1509.7,1800.0,1602302.9,959,,False,[]
badc3380-7f37-4ab0-a492-451ac0b32d16,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-008,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1538.5,1800.0,1313250.7,12675,,False,[]
358f0cc7-0950-4bc9-961f-9494c91cfd2d,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-009,production_meter,2026-09-01T20:18:08.253Z,3,stopped,ore,252.9,1800.0,520602.5,2574,feed_shortage,True,"[""PRODUCTION_RATE_LOW""]"
24a8a645-5d5c-4984-ba09-e25ceec4ee19,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-010,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1528.8,1800.0,170710.1,16645,,False,[]
5e9ffe7c-5a16-4e34-a3eb-3789d5ed3fcd,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-011,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1792.0,1800.0,1423324.9,18204,,False,[]
28b780d3-e3d0-4cd2-8c77-5ef0c668f439,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-012,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1756.9,1800.0,875425.4,9669,,False,[]
3849709d-a08d-41d0-910c-622d178bb304,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-013,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1833.0,1800.0,1402799.9,18344,,False,[]
0a14a31a-3c2a-4148-b236-57b5fa1e23b2,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-014,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1689.5,1800.0,1665970.1,3506,,False,[]
bfcbe9cf-915b-49e7-b113-a15fead2bd6f,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-015,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1747.4,1800.0,339262.6,19003,,False,[]
161baafe-c474-422a-b737-a89c9c1708c0,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-016,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1555.1,1800.0,1571307.1,595,,False,[]
91a1c7ae-4846-4bf2-bf9c-92bc5dd7145c,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-017,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1671.0,1800.0,1746257.6,4821,,False,[]
31afeea0-6030-4582-96b2-82e87c175d29,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-018,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1528.3,1800.0,1509271.1,17741,,False,[]
3f180d24-89d0-4d6d-b373-0e09bf55b6f3,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-019,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1813.0,1800.0,520949.7,1923,,False,[]
9fdd13df-5bf9-40b7-a6ba-ab098ecb53a1,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-020,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1547.2,1800.0,1997321.7,13663,,False,[]
0c6650a4-297c-4754-8dc5-d838e405cc6b,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-001,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1746.6,1800.0,1892589.6,11564,,False,[]
56fc37a1-f284-4064-90ea-dc7d912627cf,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-002,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1789.2,1800.0,1610461.0,6049,,False,[]
fea6bc56-a1f5-4de0-8b73-ddd0ca6c6f00,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-003,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1593.0,1800.0,1095501.3,2938,,False,[]
bd1a713a-d5d4-4b8a-89c2-61734262dc0e,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-004,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1600.8,1800.0,1443629.6,802,,False,[]
55648b7c-e414-4fe3-ab75-a5403799f42d,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-005,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1635.1,1800.0,1352647.5,1018,,False,[]
f2673915-fce5-42fc-aa46-7cd0e6da4d04,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-006,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1628.6,1800.0,132578.1,14612,,False,[]
15071b2b-4973-4996-86b8-bd00c9590092,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-007,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1662.6,1800.0,1100273.5,12117,,False,[]
761a2de6-7e05-42b7-bc6d-0c1fd73a4ea6,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-008,production_meter,2026-09-01T20:18:08.253Z,3,stopped,ore,665.3,1800.0,529134.2,3144,feed_shortage,True,"[""PRODUCTION_RATE_LOW""]"
f3450e66-b575-4423-a337-d3054fb11e4f,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-009,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1883.8,1800.0,206625.5,812,,False,[]
8ddd61c0-0e15-4b9d-a5f7-c86e8b42ac79,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-010,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1684.5,1800.0,1950302.4,17809,,False,[]
d2142667-fc1b-4467-88ab-f0c9a10d021a,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-011,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1721.9,1800.0,1855909.7,9690,,False,[]
142f3ea6-c3a8-410b-b498-ad5a0caf9cd2,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-012,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1793.2,1800.0,1215375.7,13554,,False,[]
b2007a87-1390-45c1-aeb2-9ad0c2e81255,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-013,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1670.3,1800.0,1127075.6,13080,,False,[]
4bac1869-dc53-42fd-b2bb-4128f57aff4d,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-014,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1550.9,1800.0,202029.9,14825,,False,[]
2e0bd1f1-e3c6-4a3e-b23a-042f373245cf,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-015,production_meter,2026-09-01T20:18:08.253Z,3,degraded,ore,316.8,1800.0,720118.9,9459,conveyor_blockage,True,"[""PRODUCTION_RATE_LOW""]"
6f87ab1e-43f3-4f4f-a780-51218def76a3,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-016,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1545.5,1800.0,1213170.0,12957,,False,[]
662457ea-0d28-4801-ae59-7f5ebffb32a5,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-017,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1698.1,1800.0,1452193.7,5558,,False,[]
28154a04-7827-4ce5-9d78-cf10686d446f,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-018,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1709.8,1800.0,612563.4,4844,,False,[]
04b6af54-eae9-4f1a-9e67-573259a07c3a,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-019,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1849.7,1800.0,1153024.6,11133,,False,[]
95dd2a59-cc99-4c1f-a29d-1ebee1f9bf4e,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-020,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1503.7,1800.0,1986194.3,8457,,False,[]
92849c02-3920-408f-ade9-add8352b359e,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-001,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1578.8,1800.0,490447.3,807,,False,[]
cb316174-3aff-4ed2-95f5-81acac945266,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-002,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1727.8,1800.0,1678247.0,3940,,False,[]
eafc04b7-4747-43ba-b2af-07d4230dcec8,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-003,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1504.9,1800.0,1578128.4,17645,,False,[]
6212b058-429b-4c83-8c82-ab6273f2e81d,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-004,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1827.6,1800.0,1407592.7,16253,,False,[]
f8a0772a-ea39-4558-b582-71ecc8c6f8f7,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-005,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1859.3,1800.0,383381.9,3454,,False,[]
639e6dea-e35a-4df0-bacd-7dc8118084ed,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-006,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1645.4,1800.0,1956859.8,9157,,False,[]
70b6037c-04b4-4c7f-83ed-e3767205dc73,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-007,production_meter,2026-09-01T20:18:08.253Z,3,degraded,ore,773.6,1800.0,694149.1,4300,conveyor_blockage,True,"[""PRODUCTION_RATE_LOW""]"
6f9282d5-1168-4131-9061-6a9b5555481d,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-008,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1713.9,1800.0,779309.4,14846,,False,[]
a942e3a6-0a0c-48e7-a8bd-11dff513d148,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-009,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1849.0,1800.0,860482.3,15462,,False,[]
abb4c474-c8a1-4f98-ba39-2463fcb3e3b0,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-010,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1522.4,1800.0,314814.5,2424,,False,[]
c1fe9070-0faa-4261-87e4-6bafd85dce4c,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-011,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1599.2,1800.0,932516.4,12946,,False,[]
de5e963b-378a-4c0e-b189-408bc797fb86,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-012,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1795.8,1800.0,1017858.3,16497,,False,[]
ab74341f-c54b-4153-8bc9-fc7f00b20feb,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-013,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1760.3,1800.0,1388072.1,19398,,False,[]
5ef4e302-154c-4595-9d1e-dcf468aa3b13,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-014,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1775.9,1800.0,1274661.1,14686,,False,[]
c1e89db0-43e3-422b-ad5e-2aebac214f40,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-015,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1516.1,1800.0,1160861.3,2291,,False,[]
4ddb1932-a4cb-4998-9f3a-960823ecdea3,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-016,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1720.8,1800.0,1527724.6,11009,,False,[]
09122635-d62a-4719-90ef-1ef699e219d8,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-017,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1576.0,1800.0,546506.7,15546,,False,[]
1c0cd184-cb80-4ecd-9bb3-dfb9c9e79db9,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-018,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1525.5,1800.0,1515960.8,1085,,False,[]
17c25e08-9f40-463b-97d9-7779696c4d3e,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-019,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1709.0,1800.0,1276232.8,10484,,False,[]
d07e42de-9aee-4ef0-a84b-f563fa744b6b,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-020,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1591.0,1800.0,1651525.6,15394,,False,[]
4363ba03-2913-46af-a9bd-500f30095522,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-021,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1732.5,1800.0,285137.6,7769,,False,[]
a38c8fb8-a57d-46b3-b8ea-2e135ea4c743,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-022,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1714.8,1800.0,302019.0,5882,,False,[]
9715641f-e386-4f52-bc2c-c86c2f1aa78b,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-023,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1627.5,1800.0,329423.9,13377,,False,[]
5ad0de43-a86e-43e5-9725-900db4afd52a,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-024,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1578.6,1800.0,1303163.6,19797,,False,[]
5d90d416-f769-43a9-ab02-61d3d922e91d,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-025,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1533.4,1800.0,108248.3,2094,,False,[]
db1751cb-64b2-49e7-98fe-cf10769e6437,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-026,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1716.9,1800.0,1414460.8,6193,,False,[]
f0990a5a-0263-46cb-84c1-9b6316b9bb7c,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-027,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1694.9,1800.0,830866.3,8637,,False,[]
4d8ac7e8-a0ba-4999-a7af-66082a784ee7,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-028,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1732.7,1800.0,1430034.4,17289,,False,[]
b009aa2d-6fad-434d-a7dc-f086996de1d3,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-029,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1544.6,1800.0,481696.4,10024,,False,[]
2faabf6d-9574-49a2-87f9-0be3825823b3,1.0,beta-minerals,north-site,production_telemetry,BETA-NORTH-PROD-030,production_meter,2026-09-01T20:18:08.253Z,3,running,ore,1811.0,1800.0,1130739.1,11066,,False,[]
ff0ed9df-70cc-4b3f-ad81-1b89c76ac9d2,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-001,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1661.7,1800.0,1949854.9,16780,,False,[]
bd0f7b08-e5b4-47b6-a5b4-9a7884bb6eb8,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-002,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1866.6,1800.0,461260.3,8716,,False,[]
293fddb4-208a-478c-9a54-e7aeb78f1ee6,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-003,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1824.4,1800.0,1328057.1,10627,,False,[]
02eb54c2-d26e-40b6-b7cc-99a349b206c9,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-004,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1783.1,1800.0,889465.3,7083,,False,[]
e8d65628-21c4-4e4b-a911-cb8565ac78a6,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-005,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1539.5,1800.0,588250.8,16293,,False,[]
47925852-9696-4e71-8951-d936a9b21f80,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-006,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1765.4,1800.0,1532897.7,7896,,False,[]
225f2999-705a-4ed5-a99c-f5c8f638a6c5,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-007,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1710.9,1800.0,1602305.2,960,,False,[]
36d8c9a6-5296-4c41-b206-8441eafdbb1f,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-008,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1712.8,1800.0,1313253.0,12676,,False,[]
98eb39ea-e6aa-4dfe-84c8-c7e31d260b3e,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-009,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1718.6,1800.0,520604.9,2575,,False,[]
0be57287-2dc3-4d58-9051-7e75e8045bba,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-010,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1628.1,1800.0,170712.3,16646,,False,[]
bffde3db-a460-4c64-9b50-b3a9d5441390,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-011,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1579.2,1800.0,1423327.1,18205,,False,[]
c546f6ae-0d90-45a0-b4ab-e6037add6c97,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-012,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1670.5,1800.0,875427.7,9670,,False,[]
71aaef9b-52f1-4354-b227-b39fe354b926,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-013,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1533.0,1800.0,1402802.1,18345,,False,[]
58f44d0c-3a7c-4e51-aa7c-ce08ded7235e,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-014,production_meter,2026-09-01T20:18:13.253Z,4,stopped,ore,558.7,1800.0,1665970.9,3507,conveyor_blockage,True,"[""PRODUCTION_RATE_LOW""]"
92b6462d-829a-4e35-8aa1-2f9794a551c4,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-015,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1814.5,1800.0,339265.1,19004,,False,[]
b509cb99-2207-43bb-8f10-f2d8bf57dca3,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-016,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1773.6,1800.0,1571309.6,596,,False,[]
37fb02ea-3dfa-4384-bd50-bb3c7c740085,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-017,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1832.5,1800.0,1746260.2,4822,,False,[]
224d50d8-0c30-439d-a0e8-951796ebba7c,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-018,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1535.7,1800.0,1509273.2,17742,,False,[]
cbb4aad1-1583-4fce-a5fe-e4a0468b0062,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-019,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1799.1,1800.0,520952.2,1924,,False,[]
4893ab02-a471-438d-8f48-d092c2eecfa4,1.0,acme-mining,site-01,production_telemetry,ACME-S01-PROD-020,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1569.3,1800.0,1997323.8,13664,,False,[]
f316f7e9-80af-48af-90ca-0c0abac18cce,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-001,production_meter,2026-09-01T20:18:13.253Z,4,degraded,ore,729.6,1800.0,1892590.6,11565,feed_shortage,True,"[""PRODUCTION_RATE_LOW""]"
7be4e3bd-a426-4431-b00a-3bff6b5797d1,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-002,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1500.8,1800.0,1610463.1,6050,,False,[]
7cdef880-ca9c-4fd7-8b6f-798de78cf664,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-003,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1849.4,1800.0,1095503.8,2939,,False,[]
834793c3-e659-4b0e-a770-a284621b86ae,1.0,acme-mining,site-02,production_telemetry,ACME-S02-PROD-004,production_meter,2026-09-01T20:18:13.253Z,4,running,ore,1674.1,1800.0,1443632.0,803,,False,[]
