message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,location.lat,location.lon,location.heading,location.speed_kmh,location.zone,haul_cycle.cycle_id,haul_cycle.cycle_state,haul_cycle.payload_tonnes,haul_cycle.target_payload_tonnes,fuel.total_litres,fuel.level_pct,fuel.engine_on,fuel.idle_flag,operating.engine_hours,operating.odometer_km,operating.geofence_violation,operating.harsh_braking_flag,operating.speeding_flag,diagnostics.engine_temp_c,diagnostics.battery_voltage,diagnostics.fault_codes,diagnostics.health_index,equipment_health.operating_state,equipment_health.bearing_temp_c,equipment_health.vibration_m_s2,equipment_health.hydraulic_pressure_psi,equipment_health.health_index,air_quality.pm2_5_ug_m3,air_quality.pm10_ug_m3,air_quality.dust_mg_m3,air_quality.ambient_temp_c,air_quality.relative_humidity_pct,air_quality.alert_flag
3d1239d7-9c63-460b-8671-e1f03758d274,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-005,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,33.8,0.49,26.3,44.7,False
2efd01f8-2efb-46b2-aa80-0ff3e682356e,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-006,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,30.7,0.38,32.9,49.5,False
7a8efdf7-8343-4129-bff5-468953c90c2b,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-007,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,22.3,0.15,29.4,31.5,False
1232cea9-71c7-4fb3-b45a-35d4baa0ac2c,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-008,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,21.5,0.21,25.6,62.3,False
a515bdc8-3761-4044-93fc-644bff771972,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-009,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,46.6,0.5,24.5,31.0,False
8a72a004-d61f-48b7-a815-a9540bbc8980,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-010,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,22.6,0.33,33.9,40.2,False
efdd2ba4-1ec3-4ae0-aba4-efc64646fd67,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-011,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,22.3,0.49,18.8,69.7,False
bc39d637-9739-4a0d-900a-bb040fa7bc40,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-012,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,42.6,0.42,20.0,42.4,False
a3925ef1-aa06-41c3-ad68-5e328600921c,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-013,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,35.2,0.47,32.4,64.1,False
5e8a0faa-592a-4343-8f26-90cd423a8b35,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-014,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,36.2,0.62,26.1,48.0,False
33ac6036-b960-42ab-8fdc-50011c62b9d0,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-015,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,44.0,0.29,30.8,58.2,False
a6c9081c-fac8-440b-88cf-aedf2aeb4449,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-016,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,29.9,0.46,33.3,69.5,False
4cb7b1be-4134-4e2b-ab77-33e1a9e110ab,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-017,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,44.0,0.58,27.2,64.8,False
7281e450-8ec5-4d12-b53e-f8fc7fd41a57,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-018,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,21.7,0.47,21.1,55.9,False
c3b0fbd0-198e-4324-83a1-0a31b1cc6ac7,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-019,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,35.1,0.19,25.6,69.8,False
a39c7d04-3f2b-4c01-b007-ed46083feb10,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-020,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.4,0.06,30.6,37.3,False
b68e4b9d-8b06-4a05-93b1-a34eff6e71f5,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-021,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,31.3,0.66,27.7,45.1,False
91a20b5d-17ea-4e01-9ec4-7c06f31d4543,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-022,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,139.0,0.69,23.1,37.9,True
5c44e7b6-fe85-4c85-9992-22f2c63b89b2,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-023,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,23.0,0.16,22.1,29.5,False
001a2a41-d45e-496b-933f-e5d5778c9039,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-024,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,23.1,0.51,23.2,26.4,False
997b633b-43fd-4d90-8259-4d489521b26a,1.0,acme-mining,site-01,air_quality,ACME-S01-AQ-025,sensor_station,2026-09-01T12:00:01.780Z,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,27.6,0.36,23.2,43.8,False
bcfcd6b9-7223-4b01-b4c3-daae13c2d4b2,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-001,haul_truck,2026-09-01T12:00:01.780Z,2,-16.626495,-71.526941,270.8,38.9,Pit-A,cycle-acme-s02-truck-001-00001,hauling,223.0,240.0,440295.71,71.1,True,False,21845.07,205995.43,False,False,False,90.9,24.3,[],1.0,,,,,,,,,,,
19d5dfc7-09a8-43e7-96c2-60fe1200baaa,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-002,haul_truck,2026-09-01T12:00:01.780Z,2,-16.590925,-71.472839,84.1,26.1,Pit-A,cycle-acme-s02-truck-002-00001,hauling,221.8,240.0,31579.61,67.4,True,False,15338.95,489141.41,False,False,False,90.1,25.0,[],1.0,,,,,,,,,,,
b52bde6a-e895-406c-9753-ca8a38a0a02c,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-003,haul_truck,2026-09-01T12:00:01.780Z,2,-16.568534,-71.518168,109.6,28.8,Pit-A,cycle-acme-s02-truck-003-00001,hauling,222.7,240.0,277108.74,49.7,True,False,6867.32,523281.92,False,False,False,93.9,24.4,[],1.0,,,,,,,,,,,
ba372ccc-469f-4fde-9be2-f7869901fef3,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-004,haul_truck,2026-09-01T12:00:01.780Z,2,-16.569892,-71.472937,281.5,25.5,Pit-A,cycle-acme-s02-truck-004-00001,hauling,220.5,240.0,300040.02,83.7,True,False,15168.61,474184.91,False,False,False,95.9,24.6,[],1.0,,,,,,,,,,,
cd54446b-cad1-4060-b409-0482ffb3787e,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-005,haul_truck,2026-09-01T12:00:01.780Z,2,-16.553224,-71.603099,104.1,31.6,Pit-A,cycle-acme-s02-truck-005-00001,hauling,221.6,240.0,203962.35,65.6,True,False,14502.42,214627.76,False,False,False,94.3,25.2,[],1.0,,,,,,,,,,,
e04f42e3-ad06-4dde-baf8-bf987d1ea694,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-006,haul_truck,2026-09-01T12:00:01.780Z,2,-16.584095,-71.462058,126.5,24.0,Pit-A,cycle-acme-s02-truck-006-00001,hauling,226.1,240.0,87281.77,34.2,True,False,7056.34,490912.98,False,False,False,89.8,24.7,[],1.0,,,,,,,,,,,
317bc81b-8315-4d2e-b2af-5e7a70f74e60,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-007,haul_truck,2026-09-01T12:00:01.780Z,2,-16.538468,-71.540395,142.3,34.5,Pit-A,cycle-acme-s02-truck-007-00001,hauling,222.8,240.0,375408.09,43.0,True,False,12054.07,595496.84,False,False,False,89.0,24.0,[],1.0,,,,,,,,,,,
56c08b95-680d-4ab9-b2d5-a6ff966f1c7e,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-008,haul_truck,2026-09-01T12:00:01.780Z,2,-16.516346,-71.594982,114.6,26.5,Pit-A,cycle-acme-s02-truck-008-00001,hauling,223.3,240.0,159034.85,33.1,True,False,17897.56,490332.43,False,False,False,95.6,24.8,[],1.0,,,,,,,,,,,
bc6a0f58-6019-466d-9573-f6745f11792e,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-009,haul_truck,2026-09-01T12:00:01.780Z,2,-16.515627,-71.488768,123.0,30.2,Pit-A,cycle-acme-s02-truck-009-00001,hauling,219.0,240.0,328655.49,93.6,True,False,21289.81,561888.62,False,False,False,95.8,24.4,[],1.0,,,,,,,,,,,
cf45ee43-d787-4d97-ae3a-f1e6a3976c0c,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-010,haul_truck,2026-09-01T12:00:01.780Z,2,-16.597628,-71.509867,242.1,58.6,Pit-A,cycle-acme-s02-truck-010-00001,hauling,221.7,240.0,16124.35,62.5,True,False,8554.43,518129.72,False,False,True,95.0,24.4,[],1.0,,,,,,,,,,,
150275a5-9464-48c5-99e7-c2546881d858,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-011,haul_truck,2026-09-01T12:00:01.780Z,2,-16.653054,-71.580087,27.9,40.1,Pit-A,cycle-acme-s02-truck-011-00001,hauling,225.4,240.0,371863.75,90.8,True,False,15053.63,388272.92,False,False,False,92.5,23.8,[],1.0,,,,,,,,,,,
481990e0-a8c9-49e8-bba6-9bc2ebcef49c,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-012,haul_truck,2026-09-01T12:00:01.780Z,2,-16.634974,-71.607391,128.8,39.0,Pit-A,cycle-acme-s02-truck-012-00001,hauling,225.8,240.0,257019.39,89.1,True,False,1330.53,577068.01,False,False,False,94.3,24.0,[],1.0,,,,,,,,,,,
4c3a6107-8a71-4b53-a9db-34deb9e49791,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-013,haul_truck,2026-09-01T12:00:01.780Z,2,-16.648055,-71.4661,79.7,37.8,Pit-A,cycle-acme-s02-truck-013-00001,hauling,227.2,240.0,142963.82,53.6,True,False,18265.74,592914.27,False,False,False,90.4,23.8,[],1.0,,,,,,,,,,,
ead4109f-0a1f-413c-bdc0-b2335e5fc68e,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-014,haul_truck,2026-09-01T12:00:01.780Z,2,-16.648699,-71.544933,258.3,29.1,Pit-A,cycle-acme-s02-truck-014-00001,hauling,223.4,240.0,52764.62,87.1,True,False,7252.53,330353.55,False,False,False,89.0,24.1,[],1.0,,,,,,,,,,,
8894ea29-e98c-459d-90d8-bd72615cff6d,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-015,haul_truck,2026-09-01T12:00:01.780Z,2,-16.551646,-71.59276,70.6,32.9,Pit-A,cycle-acme-s02-truck-015-00001,hauling,224.5,240.0,426228.74,54.3,True,False,15014.31,488178.32,False,False,False,88.1,24.9,[],1.0,,,,,,,,,,,
0cd5986c-f459-4123-8a7a-597407a69dff,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-016,haul_truck,2026-09-01T12:00:01.780Z,2,-16.518154,-71.612266,203.6,31.1,Pit-A,cycle-acme-s02-truck-016-00001,hauling,222.6,240.0,225312.84,53.6,True,False,9595.55,82383.67,False,False,False,92.6,24.8,[],1.0,,,,,,,,,,,
6b9a26c7-a0f2-43be-b591-44b9dbbae158,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-017,haul_truck,2026-09-01T12:00:01.780Z,2,-16.654518,-71.507809,82.0,34.2,Pit-A,cycle-acme-s02-truck-017-00001,hauling,219.1,240.0,428244.42,84.9,True,False,8655.24,299331.39,False,False,False,91.7,24.5,[],1.0,,,,,,,,,,,
a9bf76b2-2335-4350-9960-f9d9ee241bc3,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-018,haul_truck,2026-09-01T12:00:01.780Z,2,-16.640024,-71.597935,91.0,38.1,Pit-A,cycle-acme-s02-truck-018-00001,hauling,224.3,240.0,167816.63,52.9,True,False,12342.68,636040.85,False,False,False,91.3,24.6,[],1.0,,,,,,,,,,,
b52ba340-212c-4057-94dc-f843d1fcb853,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-019,haul_truck,2026-09-01T12:00:01.780Z,2,-16.574851,-71.614065,155.7,32.2,Pit-A,cycle-acme-s02-truck-019-00001,hauling,216.6,240.0,301618.39,69.9,True,False,18778.31,306471.99,False,False,False,95.4,25.2,[],1.0,,,,,,,,,,,
25969de3-ad42-4dfb-b1b0-0d656893f4fd,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-020,haul_truck,2026-09-01T12:00:01.780Z,2,-16.659424,-71.49508,80.8,28.9,Pit-A,cycle-acme-s02-truck-020-00001,hauling,225.1,240.0,65406.65,64.5,True,False,17480.05,173448.45,False,False,False,94.8,24.2,[],1.0,,,,,,,,,,,
2db4ca92-23e9-498c-ae67-557828d5c766,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-021,haul_truck,2026-09-01T12:00:01.780Z,2,-16.646811,-71.473427,9.1,31.6,Pit-A,cycle-acme-s02-truck-021-00001,hauling,217.0,240.0,392666.13,48.0,True,False,5191.74,156049.4,False,False,False,91.7,24.8,[],1.0,,,,,,,,,,,
174d7b4b-fb71-4d12-820e-5da2b45cc5bc,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-022,haul_truck,2026-09-01T12:00:01.780Z,2,-16.630312,-71.58959,225.3,41.6,Pit-A,cycle-acme-s02-truck-022-00001,hauling,218.0,240.0,73662.85,34.1,True,False,860.12,560795.92,False,False,False,89.1,23.9,[],1.0,,,,,,,,,,,
9e8dce27-8963-46ca-bd1c-92eba796ec64,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-023,haul_truck,2026-09-01T12:00:01.780Z,2,-16.632327,-71.565692,38.8,32.6,Pit-A,cycle-acme-s02-truck-023-00001,hauling,220.0,240.0,16538.69,80.3,True,False,14814.42,36241.54,False,False,False,88.5,24.1,[],1.0,,,,,,,,,,,
46cb3601-ee4c-4efb-8b11-afa821fded47,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-024,haul_truck,2026-09-01T12:00:01.780Z,2,-16.5511,-71.541289,223.0,30.1,Pit-A,cycle-acme-s02-truck-024-00001,hauling,227.3,240.0,336356.09,61.8,True,False,4494.02,53011.42,False,False,False,93.8,24.9,[],1.0,,,,,,,,,,,
c7206021-2a95-4c2b-912a-0ee07bd4d4b4,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-025,haul_truck,2026-09-01T12:00:01.780Z,2,-16.51915,-71.610579,305.1,35.3,Pit-A,cycle-acme-s02-truck-025-00001,hauling,216.4,240.0,57983.91,60.3,True,False,17293.96,343339.96,False,False,False,89.1,23.9,[],1.0,,,,,,,,,,,
0249479d-e629-4805-b181-e39b5439e5cf,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-026,haul_truck,2026-09-01T12:00:01.780Z,2,-16.516158,-71.607776,243.9,26.3,Pit-A,cycle-acme-s02-truck-026-00001,hauling,223.5,240.0,239438.68,57.1,True,False,17404.42,566198.01,False,False,False,86.7,24.6,[],1.0,,,,,,,,,,,
4115e31f-9c24-400e-be61-82368667aa4b,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-027,haul_truck,2026-09-01T12:00:01.780Z,2,-16.524864,-71.605731,237.4,29.3,Pit-A,cycle-acme-s02-truck-027-00001,hauling,218.8,240.0,311883.04,59.3,True,False,10954.42,273018.91,False,False,False,92.0,23.8,[],1.0,,,,,,,,,,,
b1c8df63-e7e6-45ad-9f6a-088498d34285,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-028,haul_truck,2026-09-01T12:00:01.780Z,2,-16.569093,-71.529758,281.8,30.9,Pit-A,cycle-acme-s02-truck-028-00001,hauling,220.1,240.0,38900.32,44.2,True,False,2512.76,403227.42,False,False,False,95.4,24.4,[],1.0,,,,,,,,,,,
141a929b-fb52-48a2-8e38-e44624e7d033,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-029,haul_truck,2026-09-01T12:00:01.780Z,2,-16.573548,-71.601628,69.7,29.9,Pit-A,cycle-acme-s02-truck-029-00001,hauling,216.8,240.0,243445.15,56.7,True,False,7693.93,646615.53,False,False,False,93.9,24.6,[],1.0,,,,,,,,,,,
4e2aec72-4da4-4c43-a34d-d81ab50fd38c,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-030,haul_truck,2026-09-01T12:00:01.780Z,2,-16.555069,-71.583087,286.8,35.5,Pit-A,cycle-acme-s02-truck-030-00001,hauling,221.3,240.0,296403.47,78.8,True,False,15677.73,557259.47,False,False,False,88.4,23.9,[],1.0,,,,,,,,,,,
0f10d109-05d3-4d75-a8dc-22259355cacc,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-031,haul_truck,2026-09-01T12:00:01.780Z,2,-16.603823,-71.602276,279.1,29.6,Pit-A,cycle-acme-s02-truck-031-00001,hauling,219.7,240.0,159130.05,56.7,True,False,10372.97,163950.99,False,False,False,94.9,24.0,[],1.0,,,,,,,,,,,
055a4970-9228-40a8-847a-35c61528a933,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-032,haul_truck,2026-09-01T12:00:01.780Z,2,-16.522728,-71.606778,20.6,29.6,Pit-A,cycle-acme-s02-truck-032-00001,hauling,223.0,240.0,174692.59,35.7,True,False,9847.4,439017.99,False,False,False,92.8,24.5,[],1.0,,,,,,,,,,,
df415900-581d-4a29-80c8-e72cef3906c5,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-033,haul_truck,2026-09-01T12:00:01.780Z,2,-16.54052,-71.528493,282.6,39.0,Pit-A,cycle-acme-s02-truck-033-00001,hauling,218.4,240.0,52488.49,76.7,True,False,18433.57,78735.02,False,False,False,95.1,24.3,[],1.0,,,,,,,,,,,
3d54a20a-0622-4b36-becf-42ea166cfe12,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-034,haul_truck,2026-09-01T12:00:01.780Z,2,-16.613805,-71.511042,346.6,36.0,Pit-A,cycle-acme-s02-truck-034-00001,hauling,220.0,240.0,155044.37,33.5,True,False,13233.06,373799.49,False,False,False,91.8,24.7,[],1.0,,,,,,,,,,,
b926787a-3dce-404b-a65c-a0df3b15a5a8,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-035,haul_truck,2026-09-01T12:00:01.780Z,2,-16.574336,-71.561225,1.3,31.5,Pit-A,cycle-acme-s02-truck-035-00001,hauling,216.5,240.0,327266.84,92.8,True,False,16706.03,566898.1,False,False,False,88.2,24.1,[],1.0,,,,,,,,,,,
cf60d01e-9669-4bdd-8e25-4abf0538f03d,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-036,haul_truck,2026-09-01T12:00:01.780Z,2,-16.653095,-71.482231,266.4,28.1,Pit-A,cycle-acme-s02-truck-036-00001,hauling,227.4,240.0,298964.11,40.7,True,False,13051.88,154025.49,False,False,False,89.3,24.1,[],1.0,,,,,,,,,,,
56ff57dd-ff2c-4a13-acf6-0153a8e684a1,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-037,haul_truck,2026-09-01T12:00:01.780Z,2,-16.535181,-71.46159,104.6,27.3,Pit-A,cycle-acme-s02-truck-037-00001,hauling,216.4,240.0,262604.14,81.5,True,False,8592.3,500441.59,False,False,False,87.2,24.1,[],1.0,,,,,,,,,,,
8946b8af-b8d3-49ba-8cc2-0b7f03706452,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-038,haul_truck,2026-09-01T12:00:01.780Z,2,-16.521765,-71.484805,318.6,34.5,Pit-A,cycle-acme-s02-truck-038-00001,hauling,218.4,240.0,292787.77,26.8,True,False,18150.65,406551.22,False,False,False,87.7,24.8,[],1.0,,,,,,,,,,,
51718d60-0fd8-4879-90eb-dc0cf3582d1a,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-039,haul_truck,2026-09-01T12:00:01.780Z,2,-16.616041,-71.616542,7.6,30.1,Pit-A,cycle-acme-s02-truck-039-00001,hauling,226.1,240.0,319187.6,46.6,True,False,6469.89,133662.17,False,False,False,95.1,24.7,[],1.0,,,,,,,,,,,
9fd31a5b-071e-4486-9af2-928ab9feaefe,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-040,haul_truck,2026-09-01T12:00:01.780Z,2,-16.569108,-71.612577,291.3,30.8,Pit-A,cycle-acme-s02-truck-040-00001,hauling,219.7,240.0,186345.25,34.9,True,False,19241.09,376782.33,False,False,False,88.4,24.7,[],1.0,,,,,,,,,,,
a84ff742-911c-4573-b02c-3fa98fd9dbe6,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-041,haul_truck,2026-09-01T12:00:01.780Z,2,-16.611172,-71.502029,52.0,40.9,Pit-A,cycle-acme-s02-truck-041-00001,hauling,226.5,240.0,194726.44,48.9,True,False,16617.57,155533.77,False,False,False,86.7,25.1,[],1.0,,,,,,,,,,,
17d9fcfb-75f2-49c6-8234-8759fe793596,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-042,haul_truck,2026-09-01T12:00:01.780Z,2,-16.645219,-71.518651,88.0,38.3,Pit-A,cycle-acme-s02-truck-042-00001,hauling,223.2,240.0,47381.24,28.7,True,False,17268.92,377583.99,False,False,False,95.8,23.9,[],1.0,,,,,,,,,,,
268c6a63-a856-4a57-b584-85294f6ff248,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-043,haul_truck,2026-09-01T12:00:01.780Z,2,-16.599672,-71.573782,286.3,35.1,Pit-A,cycle-acme-s02-truck-043-00001,hauling,219.9,240.0,301253.17,59.0,True,False,15088.14,191424.84,False,False,False,86.5,25.0,[],1.0,,,,,,,,,,,
31d69f7f-a3f2-4d89-80e4-d78c4e03dcaa,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-044,haul_truck,2026-09-01T12:00:01.780Z,2,-16.561827,-71.53965,238.8,39.3,Pit-A,cycle-acme-s02-truck-044-00001,hauling,217.0,240.0,199162.14,44.8,True,False,16804.8,91705.09,False,False,False,90.7,23.9,[],1.0,,,,,,,,,,,
79dd3a6f-a89c-46cd-9f23-7dffd1f81959,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-045,haul_truck,2026-09-01T12:00:01.780Z,2,-16.669164,-71.569273,115.8,33.2,Pit-A,cycle-acme-s02-truck-045-00001,hauling,222.0,240.0,183916.04,66.9,True,False,14943.21,48612.99,False,False,False,90.6,24.3,[],1.0,,,,,,,,,,,
fd2e5517-67f1-4bbb-b8ab-8575c311095f,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-046,haul_truck,2026-09-01T12:00:01.780Z,2,-16.669163,-71.497987,210.2,36.5,Pit-A,cycle-acme-s02-truck-046-00001,hauling,220.8,240.0,122428.72,48.0,True,False,5278.16,106457.98,False,False,False,95.2,23.9,[],1.0,,,,,,,,,,,
e7d837b8-69ba-4a17-bce3-f6c4cd8069b2,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-047,haul_truck,2026-09-01T12:00:01.780Z,2,-16.537049,-71.488512,205.6,28.0,Pit-A,cycle-acme-s02-truck-047-00001,hauling,219.7,240.0,319615.5,60.0,True,False,4524.73,259530.73,False,False,False,94.9,25.1,[],1.0,,,,,,,,,,,
11387cc8-efbf-43fc-a817-04ff7b029dda,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-048,haul_truck,2026-09-01T12:00:01.780Z,2,-16.523029,-71.479579,210.2,30.7,Pit-A,cycle-acme-s02-truck-048-00001,hauling,221.3,240.0,28613.14,26.3,True,False,2328.0,562911.59,False,False,False,89.5,24.5,[],1.0,,,,,,,,,,,
d73187ce-32b9-42c4-b399-08d5efa0789d,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-049,haul_truck,2026-09-01T12:00:01.780Z,2,-16.651974,-71.614167,137.6,35.2,Pit-A,cycle-acme-s02-truck-049-00001,hauling,225.7,240.0,322179.68,54.2,True,False,13006.1,381241.85,False,False,False,89.2,24.1,[],1.0,,,,,,,,,,,
a2b99c47-0ad3-4f7a-890e-edb48d96e327,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-050,haul_truck,2026-09-01T12:00:01.780Z,2,-16.523242,-71.603416,231.7,28.2,Pit-A,cycle-acme-s02-truck-050-00001,hauling,226.1,240.0,281975.26,83.2,True,False,7685.09,524833.0,False,False,False,91.1,24.9,[],1.0,,,,,,,,,,,
e3ed5f92-3ee5-473f-9696-ce39d0c3b96a,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-051,haul_truck,2026-09-01T12:00:01.780Z,2,-16.607094,-71.567875,118.5,40.7,Pit-A,cycle-acme-s02-truck-051-00001,hauling,218.4,240.0,269103.51,61.7,True,False,18703.07,173289.44,False,False,False,88.0,24.2,[],1.0,,,,,,,,,,,
527c749a-cf22-4169-ad3a-7fd2e56ece99,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-052,haul_truck,2026-09-01T12:00:01.780Z,2,-16.652165,-71.535899,270.8,38.7,Pit-A,cycle-acme-s02-truck-052-00001,hauling,228.0,240.0,83978.53,60.7,True,False,7997.68,229833.29,False,False,False,96.0,24.8,[],1.0,,,,,,,,,,,
75df8da9-92ee-43af-b062-c114604b192d,1.0,acme-mining,site-02,fleet_telemetry,ACME-S02-TRUCK-053,haul_truck,2026-09-01T12:00:01.780Z,2,-16.539981,-71.579686,208.7,54.3,Pit-A,cycle-acme-s02-truck-053-00001,hauling,220.8,240.0,330046.95,82.3,True,False,20005.56,240106.49,False,False,True,90.1,24.7,[],1.0,,,,,,,,,,,
